#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- sum profile for the simulated household group --- Number of households: 1 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de
#timestep_sec: 900
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;P_el;W;load_el;Sum of synthetic load profile for all electrical demand of the simulated activities
YYYYMMDD;hhmmss;unixtimestamp;P_el
20210102;111500;1609582500;118.043
20210102;113000;1609583400;177.136
20210102;114500;1609584300;68.86
20210102;120000;1609585200;68.793
20210102;121500;1609586100;97.528
20210102;123000;1609587000;193.964
20210102;124500;1609587900;68.793
20210102;130000;1609588800;68.673
20210102;131500;1609589700;166.943
20210102;133000;1609590600;112.471
20210102;134500;1609591500;68.673
20210102;140000;1609592400;68.585
20210102;141500;1609593300;127.069
20210102;143000;1609594200;163.512
20210102;144500;1609595100;68.585
20210102;150000;1609596000;68.475
20210102;151500;1609596900;68.475
20210102;153000;1609597800;223.425
20210102;154500;1609598700;68.475
20210102;160000;1609599600;68.494
20210102;161500;1609600500;142.461
20210102;163000;1609601400;151.731
20210102;164500;1609602300;68.494
20210102;170000;1609603200;109.468
20210102;171500;1609604100;169.989
20210102;173000;1609605000;68.549
20210102;174500;1609605900;68.549
20210102;180000;1609606800;127.041
20210102;181500;1609607700;165.185
20210102;183000;1609608600;68.673
20210102;184500;1609609500;68.673
20210102;190000;1609610400;97.311
20210102;191500;1609611300;198.327
20210102;193000;1609612200;68.549
20210102;194500;1609613100;68.549
20210102;200000;1609614000;68.585
20210102;201500;1609614900;200.059
20210102;203000;1609615800;93.837
20210102;204500;1609616700;68.585
20210102;210000;1609617600;68.585
20210102;211500;1609618500;150.499
20210102;213000;1609619400;147.938
20210102;214500;1609620300;68.585
20210102;220000;1609621200;68.638
20210102;221500;1609622100;68.638
20210102;223000;1609623000;225.698
20210102;224500;1609623900;72.145
20210102;230000;1609624800;68.638
20210102;231500;1609625700;68.638
20210102;233000;1609626600;138.953
20210102;234500;1609627500;162.231
20210103;000000;1609628400;68.602
20210103;001500;1609629300;68.567
20210103;003000;1609630200;94.685
20210103;004500;1609631100;200.971
20210103;010000;1609632000;68.585
20210103;011500;1609632900;68.585
20210103;013000;1609633800;68.585
20210103;014500;1609634700;166.021
20210103;020000;1609635600;137.119
20210103;021500;1609636500;68.554
20210103;023000;1609637400;68.549
20210103;024500;1609638300;68.549
20210103;030000;1609639200;212.797
20210103;031500;1609640100;91.054
20210103;033000;1609641000;68.585
20210103;034500;1609641900;68.585
20210103;040000;1609642800;113.312
20210103;041500;1609643700;191.249
20210103;043000;1609644600;68.567
20210103;044500;1609645500;68.567
20210103;050000;1609646400;68.691
20210103;051500;1609647300;166.198
20210103;053000;1609648200;137.631
20210103;054500;1609649100;68.694
20210103;060000;1609650000;68.691
20210103;061500;1609650900;139.008
20210103;063000;1609651800;155.988
20210103;064500;1609652700;68.691
20210103;070000;1609653600;68.742
20210103;071500;1609654500;68.742
20210103;073000;1609655400;214.325
20210103;074500;1609656300;81.628
20210103;080000;1609657200;68.759
20210103;081500;1609658100;68.759
20210103;083000;1609659000;148.233
20210103;084500;1609659900;149.361
20210103;090000;1609660800;68.793
20210103;091500;1609661700;68.793
20210103;093000;1609662600;116.166
20210103;094500;1609663500;178.88
20210103;100000;1609664400;68.776
20210103;101500;1609665300;68.776
20210103;103000;1609666200;95.593
20210103;104500;1609667100;195.865
20210103;110000;1609668000;68.844
20210103;111500;1609668900;68.844
20210103;113000;1609669800;165.471
20210103;114500;1609670700;114.286
20210103;120000;1609671600;68.793
20210103;121500;1609672500;68.793
20210103;123000;1609673400;125.496
20210103;124500;1609674300;165.501
20210103;130000;1609675200;68.725
20210103;131500;1609676100;68.725
20210103;133000;1609677000;68.725
20210103;134500;1609677900;223.675
20210103;140000;1609678800;68.844
20210103;141500;1609679700;68.844
20210103;143000;1609680600;141.125
20210103;144500;1609681500;153.767
20210103;150000;1609682400;68.793
20210103;151500;1609683300;107.917
20210103;153000;1609684200;172.028
20210103;154500;1609685100;68.793
20210103;160000;1609686000;68.926
20210103;161500;1609686900;125.559
20210103;163000;1609687800;167.174
20210103;164500;1609688700;68.926
20210103;170000;1609689600;69.006
20210103;171500;1609690500;95.841
20210103;173000;1609691400;200.71
20210103;174500;1609692300;69.006
20210103;180000;1609693200;69.037
20210103;181500;1609694100;69.037
20210103;183000;1609695000;198.865
20210103;184500;1609695900;95.935
20210103;190000;1609696800;69.115
20210103;191500;1609697700;69.115
20210103;193000;1609698600;149.338
20210103;194500;1609699500;150.159
20210103;200000;1609700400;69.176
20210103;201500;1609701300;69.176
20210103;203000;1609702200;69.176
20210103;204500;1609703100;224.596
20210103;210000;1609704000;74.383
20210103;211500;1609704900;69.235
20210103;213000;1609705800;69.235
20210103;214500;1609706700;137.823
20210103;220000;1609707600;164.615
20210103;221500;1609708500;69.329
20210103;223000;1609709400;69.294
20210103;224500;1609710300;93.423
20210103;230000;1609711200;203.703
20210103;231500;1609712100;69.309
20210103;233000;1609713000;69.309
20210103;234500;1609713900;69.309
20210104;000000;1609714800;165.034
20210104;001500;1609715700;139.532
20210104;003000;1609716600;69.285
20210104;004500;1609717500;69.28
20210104;010000;1609718400;69.206
20210104;011500;1609719300;211.753
20210104;013000;1609720200;93.341
20210104;014500;1609721100;69.206
20210104;020000;1609722000;69.161
20210104;021500;1609722900;112.049
20210104;023000;1609723800;193.7
20210104;024500;1609724700;69.161
20210104;030000;1609725600;69.145
20210104;031500;1609726500;69.145
20210104;033000;1609727400;164.969
20210104;034500;1609728300;139.767
20210104;040000;1609729200;69.164
20210104;041500;1609730100;69.161
20210104;043000;1609731000;137.768
20210104;044500;1609731900;158.168
20210104;050000;1609732800;69.13
20210104;051500;1609733700;69.13
20210104;053000;1609734600;69.13
20210104;054500;1609735500;213.057
20210104;060000;1609736400;83.671
20210104;061500;1609737300;69.13
20210104;063000;1609738200;69.13
20210104;064500;1609739100;146.913
20210104;070000;1609740000;151.378
20210104;071500;1609740900;69.084
20210104;073000;1609741800;69.084
20210104;074500;1609742700;114.646
20210104;080000;1609743600;180.967
20210104;081500;1609744500;69.069
20210104;083000;1609745400;69.069
20210104;084500;1609746300;93.947
20210104;090000;1609747200;198.065
20210104;091500;1609748100;69.037
20210104;093000;1609749000;69.037
20210104;094500;1609749900;164.016
20210104;100000;1609750800;116.063
20210104;101500;1609751700;68.974
20210104;103000;1609752600;68.974
20210104;104500;1609753500;123.893
20210104;110000;1609754400;167.435
20210104;111500;1609755300;68.942
20210104;113000;1609756200;68.942
20210104;114500;1609757100;68.942
20210104;120000;1609758000;223.688
20210104;121500;1609758900;69.21
20210104;123000;1609759800;68.974
20210104;124500;1609760700;139.567
20210104;130000;1609761600;155.633
20210104;131500;1609762500;69.022
20210104;133000;1609763400;106.343
20210104;134500;1609764300;174.061
20210104;140000;1609765200;68.958
20210104;141500;1609766100;68.958
20210104;143000;1609767000;123.845
20210104;144500;1609767900;168.952
20210104;150000;1609768800;68.909
20210104;151500;1609769700;68.909
20210104;153000;1609770600;93.795
20210104;154500;1609771500;202.562
20210104;160000;1609772400;68.827
20210104;161500;1609773300;68.827
20210104;163000;1609774200;68.827
20210104;164500;1609775100;196.997
20210104;170000;1609776000;97.194
20210104;171500;1609776900;68.638
20210104;173000;1609777800;68.638
20210104;174500;1609778700;147.167
20210104;180000;1609779600;151.305
20210104;181500;1609780500;68.567
20210104;183000;1609781400;68.567
20210104;184500;1609782300;68.567
20210104;190000;1609783200;222.346
20210104;191500;1609784100;75.355
20210104;193000;1609785000;68.567
20210104;194500;1609785900;68.567
20210104;200000;1609786800;135.493
20210104;201500;1609787700;165.692
20210104;203000;1609788600;68.673
20210104;204500;1609789500;68.638
20210104;210000;1609790400;90.816
20210104;211500;1609791300;205.088
20210104;213000;1609792200;68.691
20210104;214500;1609793100;68.691
20210104;220000;1609794000;68.567
20210104;221500;1609794900;162.637
20210104;223000;1609795800;140.503
20210104;224500;1609796700;68.572
20210104;230000;1609797600;68.691
20210104;231500;1609798500;68.691
20210104;233000;1609799400;209.572
20210104;234500;1609800300;94.492
20210105;000000;1609801200;68.759
20210105;001500;1609802100;68.759
20210105;003000;1609803000;109.786
20210105;004500;1609803900;195.159
20210105;010000;1609804800;68.793
20210105;011500;1609805700;68.793
20210105;013000;1609806600;68.793
20210105;014500;1609807500;162.935
20210105;020000;1609808400;141.097
20210105;021500;1609809300;68.796
20210105;023000;1609810200;68.793
20210105;024500;1609811100;135.687
20210105;030000;1609812000;159.531
20210105;031500;1609812900;68.81
20210105;033000;1609813800;68.81
20210105;034500;1609814700;68.81
20210105;040000;1609815600;211.052
20210105;041500;1609816500;84.969
20210105;043000;1609817400;68.776
20210105;044500;1609818300;68.776
20210105;050000;1609819200;144.833
20210105;051500;1609820100;152.727
20210105;053000;1609821000;68.742
20210105;054500;1609821900;68.742
20210105;060000;1609822800;112.482
20210105;061500;1609823700;182.462
20210105;063000;1609824600;68.742
20210105;064500;1609825500;68.742
20210105;070000;1609826400;91.605
20210105;071500;1609827300;199.683
20210105;073000;1609828200;68.691
20210105;074500;1609829100;68.691
20210105;080000;1609830000;161.985
20210105;081500;1609830900;117.396
20210105;083000;1609831800;68.656
20210105;084500;1609832700;68.656
20210105;090000;1609833600;121.804
20210105;091500;1609834500;168.954
20210105;093000;1609835400;68.673
20210105;094500;1609836300;68.673
20210105;100000;1609837200;68.793
20210105;101500;1609838100;221.863
20210105;103000;1609839000;70.673
20210105;104500;1609839900;68.793
20210105;110000;1609840800;137.657
20210105;111500;1609841700;157.065
20210105;113000;1609842600;68.759
20210105;114500;1609843500;104.258
20210105;120000;1609844400;175.637
20210105;121500;1609845300;68.776
20210105;123000;1609846200;68.776
20210105;124500;1609847100;121.911
20210105;130000;1609848000;170.437
20210105;131500;1609848900;68.691
20210105;133000;1609849800;68.691
20210105;134500;1609850700;91.597
20210105;140000;1609851600;204.201
20210105;141500;1609852500;68.567
20210105;143000;1609853400;68.567
20210105;144500;1609854300;68.567
20210105;150000;1609855200;194.918
20210105;151500;1609856100;98.608
20210105;153000;1609857000;68.4
20210105;154500;1609857900;68.4
20210105;160000;1609858800;145.119
20210105;161500;1609859700;152.715
20210105;163000;1609860600;68.284
20210105;164500;1609861500;68.284
20210105;170000;1609862400;68.184
20210105;171500;1609863300;220.32
20210105;173000;1609864200;76.615
20210105;174500;1609865100;68.184
20210105;180000;1609866000;68.081
20210105;181500;1609866900;133.188
20210105;183000;1609867800;166.883
20210105;184500;1609868700;68.116
20210105;190000;1609869600;67.975
20210105;191500;1609870500;88.085
20210105;193000;1609871400;206.387
20210105;194500;1609872300;67.975
20210105;200000;1609873200;67.931
20210105;201500;1609874100;67.931
20210105;203000;1609875000;160.323
20210105;204500;1609875900;141.545
20210105;210000;1609876800;68.001
20210105;211500;1609877700;67.996
20210105;213000;1609878600;67.996
20210105;214500;1609879500;207.209
20210105;220000;1609880400;95.487
20210105;221500;1609881300;68.018
20210105;223000;1609882200;68.018
20210105;224500;1609883100;107.174
20210105;230000;1609884000;196.224
20210105;231500;1609884900;67.953
20210105;233000;1609885800;67.953
20210105;234500;1609886700;67.953
20210106;000000;1609887600;160.462
20210106;001500;1609888500;141.977
20210106;003000;1609889400;67.999
20210106;004500;1609890300;67.996
20210106;010000;1609891200;133.039
20210106;011500;1609892100;160.305
20210106;013000;1609893000;67.865
20210106;014500;1609893900;67.865
20210106;020000;1609894800;67.887
20210106;021500;1609895700;208.512
20210106;023000;1609896600;85.731
20210106;024500;1609897500;67.887
20210106;030000;1609898400;67.865
20210106;031500;1609899300;142.262
20210106;033000;1609900200;153.545
20210106;034500;1609901100;67.865
20210106;040000;1609902000;67.909
20210106;041500;1609902900;109.819
20210106;043000;1609903800;183.459
20210106;044500;1609904700;67.909
20210106;050000;1609905600;68.102
20210106;051500;1609906500;89.033
20210106;053000;1609907400;201.077
20210106;054500;1609908300;68.102
20210106;060000;1609909200;68.673
20210106;061500;1609910100;160.351
20210106;063000;1609911000;119.063
20210106;064500;1609911900;68.673
20210106;070000;1609912800;68.759
20210106;071500;1609913700;120.096
20210106;073000;1609914600;170.834
20210106;074500;1609915500;68.759
20210106;080000;1609916400;68.742
20210106;081500;1609917300;68.742
20210106;083000;1609918200;220.161
20210106;084500;1609919100;72.273
20210106;090000;1609920000;68.742
20210106;091500;1609920900;135.937
20210106;093000;1609921800;158.751
20210106;094500;1609922700;68.742
20210106;100000;1609923600;175.742
20210106;101500;1609924500;297.435
20210106;103000;1609925400;173.575
20210106;104500;1609926300;143.575
20210106;110000;1609927200;164.894
20210106;111500;1609928100;187.035
20210106;113000;1609929000;68.691
20210106;114500;1609929900;68.691
20210106;120000;1609930800;129.775
20210106;121500;1609931700;376.464
20210106;123000;1609932600;68.638
20210106;124500;1609933500;68.638
20210106;130000;1609934400;71.153
20210106;131500;1609935300;453.983
20210106;133000;1609936200;327.577
20210106;134500;1609937100;111.916
20210106;140000;1609938000;68.62
20210106;141500;1609938900;143.758
20210106;143000;1609939800;162.332
20210106;144500;1609940700;91.203
20210106;150000;1609941600;106.239
20210106;151500;1609942500;121.239
20210106;153000;1609943400;286.73
20210106;154500;1609944300;161.315
20210106;160000;1609945200;166.239
20210106;161500;1609946100;181.239
20210106;163000;1609947000;251.997
20210106;164500;1609947900;289.213
20210106;170000;1609948800;188.753
20210106;171500;1609949700;188.708
20210106;173000;1609950600;206.789
20210106;174500;1609951500;303.817
20210106;180000;1609952400;68.742
20210106;181500;1609953300;94.075
20210106;183000;1609954200;188.742
20210106;184500;1609955100;279.45
20210106;190000;1609956000;264.04
20210106;191500;1609956900;188.747
20210106;193000;1609957800;188.742
20210106;194500;1609958700;188.742
20210106;200000;1609959600;326.289
20210106;201500;1609960500;217.877
20210106;203000;1609961400;188.742
20210106;204500;1609962300;188.742
20210106;210000;1609963200;226.015
20210106;211500;1609964100;318.897
20210106;213000;1609965000;188.742
20210106;214500;1609965900;188.742
20210106;220000;1609966800;188.793
20210106;221500;1609967700;279.578
20210106;223000;1609968600;151.122
20210106;224500;1609969500;102.129
20210106;230000;1609970400;131.477
20210106;231500;1609971300;132.251
20210106;233000;1609972200;162.983
20210106;234500;1609973100;68.81
20210107;000000;1609974000;68.844
20210107;001500;1609974900;68.844
20210107;003000;1609975800;207.815
20210107;004500;1609976700;88.342
20210107;010000;1609977600;68.909
20210107;011500;1609978500;68.909
20210107;013000;1609979400;141.606
20210107;014500;1609980300;156.289
20210107;020000;1609981200;68.909
20210107;021500;1609982100;68.909
20210107;023000;1609983000;108.976
20210107;024500;1609983900;186.302
20210107;030000;1609984800;166.291
20210107;031500;1609985700;188.958
20210107;033000;1609986600;158.557
20210107;034500;1609987500;203.932
20210107;040000;1609988400;68.958
20210107;041500;1609989300;68.958
20210107;043000;1609990200;158.98
20210107;044500;1609991100;121.005
20210107;050000;1609992000;68.942
20210107;051500;1609992900;68.942
20210107;053000;1609993800;118.475
20210107;054500;1609994700;172.82
20210107;060000;1609995600;69.022
20210107;061500;1609996500;69.022
20210107;063000;1609997400;69.022
20210107;064500;1609998300;218.783
20210107;070000;1609999200;74.227
20210107;071500;1610000100;69.037
20210107;073000;1610001000;134.528
20210107;074500;1610001900;160.75
20210107;080000;1610002800;68.99
20210107;081500;1610003700;360.81
20210107;083000;1610004600;279.529
20210107;084500;1610005500;68.99
20210107;090000;1610006400;68.974
20210107;091500;1610007300;118.572
20210107;093000;1610008200;174.257
20210107;094500;1610009100;68.974
20210107;100000;1610010000;78.381
20210107;101500;1610010900;98.531
20210107;103000;1610011800;219.309
20210107;104500;1610012700;79.626
20210107;110000;1610013600;79.507
20210107;111500;1610014500;79.541
20210107;113000;1610015400;202.705
20210107;114500;1610016300;113.053
20210107;120000;1610017200;70.081
20210107;121500;1610018100;68.81
20210107;123000;1610019000;142.246
20210107;124500;1610019900;156.641
20210107;130000;1610020800;68.81
20210107;131500;1610021700;68.81
20210107;133000;1610022600;68.81
20210107;134500;1610023500;217.654
20210107;140000;1610024400;80.533
20210107;141500;1610025300;68.81
20210107;143000;1610026200;68.81
20210107;144500;1610027100;130.388
20210107;150000;1610028000;171.096
20210107;151500;1610028900;68.821
20210107;153000;1610029800;68.776
20210107;154500;1610030700;84.809
20210107;160000;1610031600;211.316
20210107;161500;1610032500;68.827
20210107;163000;1610033400;68.827
20210107;164500;1610034300;68.827
20210107;170000;1610035200;157.981
20210107;171500;1610036100;145.941
20210107;173000;1610037000;68.963
20210107;174500;1610037900;75.56
20210107;180000;1610038800;79.664
20210107;181500;1610039700;215.618
20210107;183000;1610040600;341.775
20210107;184500;1610041500;308.757
20210107;190000;1610042400;310.781
20210107;191500;1610043300;914.327
20210107;193000;1610044200;432.847
20210107;194500;1610045100;356.982
20210107;200000;1610046000;543.719
20210107;201500;1610046900;522.425
20210107;203000;1610047800;620.441
20210107;204500;1610048700;555.14
20210107;210000;1610049600;282.815
20210107;211500;1610050500;290.459
20210107;213000;1610051400;200.822
20210107;214500;1610052300;164.915
20210107;220000;1610053200;69.022
20210107;221500;1610054100;69.022
20210107;223000;1610055000;69.022
20210107;224500;1610055900;206.341
20210107;230000;1610056800;90.186
20210107;231500;1610057700;69.037
20210107;233000;1610058600;69.037
20210107;234500;1610059500;140.019
20210108;000000;1610060400;158.147
20210108;001500;1610061300;69.053
20210108;003000;1610062200;69.053
20210108;004500;1610063100;107.28
20210108;010000;1610064000;188.286
20210108;011500;1610064900;69.053
20210108;013000;1610065800;69.053
20210108;014500;1610066700;85.966
20210108;020000;1610067600;311.166
20210108;021500;1610068500;211.577
20210108;023000;1610069400;211.748
20210108;024500;1610070300;304.214
20210108;030000;1610071200;271.247
20210108;031500;1610072100;115.177
20210108;033000;1610073000;69.206
20210108;034500;1610073900;116.929
20210108;040000;1610074800;174.997
20210108;041500;1610075700;69.309
20210108;043000;1610076600;69.309
20210108;044500;1610077500;69.309
20210108;050000;1610078400;217.557
20210108;051500;1610079300;76.295
20210108;053000;1610080200;69.451
20210108;054500;1610081100;133.236
20210108;060000;1610082000;163.034
20210108;061500;1610082900;69.614
20210108;063000;1610083800;99.589
20210108;064500;1610084700;181.998
20210108;070000;1610085600;69.409
20210108;071500;1610086500;69.409
20210108;073000;1610087400;117.225
20210108;074500;1610088300;176.473
20210108;080000;1610089200;69.395
20210108;081500;1610090100;69.395
20210108;083000;1610091000;86.282
20210108;084500;1610091900;211.047
20210108;090000;1610092800;69.409
20210108;091500;1610093700;69.409
20210108;093000;1610094600;69.409
20210108;094500;1610095500;190.977
20210108;100000;1610096400;104.65
20210108;101500;1610097300;69.492
20210108;103000;1610098200;282.834
20210108;104500;1610099100;376.4
20210108;110000;1610100000;273.817
20210108;111500;1610100900;70.751
20210108;113000;1610101800;69.465
20210108;114500;1610102700;69.465
20210108;120000;1610103600;216.609
20210108;121500;1610104500;82.776
20210108;123000;1610105400;69.409
20210108;124500;1610106300;69.409
20210108;130000;1610107200;137.282
20210108;131500;1610108100;184.189
20210108;133000;1610109000;80.324
20210108;134500;1610109900;80.078
20210108;140000;1610110800;91.859
20210108;141500;1610111700;213.888
20210108;143000;1610112600;69.352
20210108;144500;1610113500;69.352
20210108;150000;1610114400;69.323
20210108;151500;1610115300;156.661
20210108;153000;1610116200;147.991
20210108;154500;1610117100;69.328
20210108;160000;1610118000;69.323
20210108;161500;1610118900;69.323
20210108;163000;1610119800;203.542
20210108;164500;1610120700;101.786
20210108;170000;1610121600;69.38
20210108;171500;1610122500;69.38
20210108;173000;1610123400;102.845
20210108;174500;1610124300;203.343
20210108;180000;1610125200;69.465
20210108;181500;1610126100;69.465
20210108;183000;1610127000;69.465
20210108;184500;1610127900;156.879
20210108;190000;1610128800;148.413
20210108;191500;1610129700;69.383
20210108;193000;1610130600;69.38
20210108;194500;1610131500;129.899
20210108;200000;1610132400;169.66
20210108;201500;1610133300;69.338
20210108;203000;1610134200;69.338
20210108;204500;1610135100;69.338
20210108;210000;1610136000;205.021
20210108;211500;1610136900;92.152
20210108;213000;1610137800;69.352
20210108;214500;1610138700;70.685
20210108;220000;1610139600;258.563
20210108;221500;1610140500;280.102
20210108;223000;1610141400;189.294
20210108;224500;1610142300;189.294
20210108;230000;1610143200;112.305
20210108;231500;1610144100;303.685
20210108;233000;1610145000;153.816
20210108;234500;1610145900;74.208
20210109;000000;1610146800;84.158
20210109;001500;1610147700;208.307
20210109;003000;1610148600;69.28
20210109;004500;1610149500;69.28
20210109;010000;1610150400;155.956
20210109;011500;1610151300;124.612
20210109;013000;1610152200;69.25
20210109;014500;1610153100;69.25
20210109;020000;1610154000;115.153
20210109;021500;1610154900;176.759
20210109;023000;1610155800;69.25
20210109;024500;1610156700;69.25
20210109;030000;1610157600;69.235
20210109;031500;1610158500;215.689
20210109;033000;1610159400;77.732
20210109;034500;1610160300;69.235
20210109;040000;1610161200;131.277
20210109;041500;1610162100;164.339
20210109;043000;1610163000;69.206
20210109;044500;1610163900;121.635
20210109;050000;1610164800;2209.316
20210109;051500;1610165700;291.248
20210109;053000;1610166600;69.25
20210109;054500;1610167500;115.273
20210109;060000;1610168400;178.108
20210109;061500;1610169300;69.25
20210109;063000;1610170200;69.25
20210109;064500;1610171100;84.105
20210109;070000;1610172000;212.92
20210109;071500;1610172900;69.235
20210109;073000;1610173800;69.235
20210109;074500;1610174700;69.235
20210109;080000;1610175600;189.151
20210109;081500;1610176500;106.045
20210109;083000;1610177400;69.235
20210109;084500;1610178300;69.235
20210109;090000;1610179200;145.836
20210109;091500;1610180100;171.213
20210109;093000;1610181000;80.028
20210109;094500;1610181900;105.496
20210109;100000;1610182800;162.333
20210109;101500;1610183700;292.925
20210109;103000;1610184600;142.963
20210109;104500;1610185500;106.593
20210109;110000;1610186400;91.562
20210109;111500;1610187300;134.582
20210109;113000;1610188200;175.024
20210109;114500;1610189100;69.19
20210109;120000;1610190000;69.069
20210109;121500;1610190900;81.005
20210109;123000;1610191800;215.655
20210109;124500;1610192700;69.069
20210109;130000;1610193600;69.084
20210109;131500;1610194500;69.084
20210109;133000;1610195400;154.732
20210109;134500;1610196300;149.442
20210109;140000;1610197200;69.011
20210109;141500;1610198100;69.006
20210109;143000;1610199000;74.89
20210109;144500;1610199900;287.137
20210109;150000;1610200800;353.257
20210109;151500;1610201700;297.561
20210109;153000;1610202600;314.011
