#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.;;;;
#file_info: --- Simulated load profile with synPRO --- number of occupants: 2 --- socioeconomic factor: MFHkl --- climate region: TRY2010_6_Jahr.dat --- total energy demand: 102.153295877925 ---  Building TypeMFH_6 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de;;;;
#timestep_sec: 900;;;;
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#simulated building;MFH_6;;;
#set point temperature heating day [°C];21;;;
#set point temperature heating night [°C];17;;;
#set point temperature cooling [°C];26;;;
#orientation of the building [°];0;;;
#climate region;TRY2010_6_Jahr.dat;;;
#number of houses;1;;;
#number of apartments;4;;;
#number of occupants;9;;;
#working pattern;MFHkl;;;
#specific heating load;33;kWh/m²;;
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;
20210101;83000;1609486200;11253.2301478508;
20210101;84500;1609487100;10648.6330578097;
20210101;90000;1609488000;10044.0359677687;
20210101;91500;1609488900;9557.28998701973;
20210101;93000;1609489800;9070.54400627079;
20210101;94500;1609490700;8583.79802552185;
20210101;100000;1609491600;8097.05204477291;
20210101;101500;1609492500;7821.92556531019;
20210101;103000;1609493400;7546.79908584747;
20210101;104500;1609494300;7271.67260638475;
20210101;110000;1609495200;6996.54612692203;
20210101;111500;1609496100;6706.87438204626;
20210101;113000;1609497000;6417.2026371705;
20210101;114500;1609497900;6127.53089229474;
20210101;120000;1609498800;5837.85914741898;
20210101;121500;1609499700;5736.51270955601;
20210101;123000;1609500600;5635.16627169305;
20210101;124500;1609501500;5533.81983383009;
20210101;130000;1609502400;5432.47339596713;
20210101;131500;1609503300;5210.70691527584;
20210101;133000;1609504200;4988.94043458454;
20210101;134500;1609505100;4767.17395389325;
20210101;140000;1609506000;4545.40747320195;
20210101;141500;1609506900;4541.96664725577;
20210101;143000;1609507800;4538.52582130958;
20210101;144500;1609508700;4535.08499536339;
20210101;150000;1609509600;4531.6441694172;
20210101;151500;1609510500;4457.21494889054;
20210101;153000;1609511400;4382.78572836388;
20210101;154500;1609512300;4308.35650783721;
20210101;160000;1609513200;4233.92728731055;
20210101;161500;1609514100;4028.52124724034;
20210101;163000;1609515000;3823.11520717013;
20210101;164500;1609515900;3617.70916709992;
20210101;170000;1609516800;3412.30312702971;
20210101;171500;1609517700;3215.34173486372;
20210101;173000;1609518600;3018.38034269774;
20210101;174500;1609519500;2821.41895053176;
20210101;180000;1609520400;2624.45755836577;
20210101;181500;1609521300;2716.88155181717;
20210101;183000;1609522200;2809.30554526856;
20210101;184500;1609523100;2901.72953871995;
20210101;190000;1609524000;2994.15353217135;
20210101;191500;1609524900;2976.81193679939;
20210101;193000;1609525800;2959.47034142744;
20210101;194500;1609526700;2942.12874605548;
20210101;200000;1609527600;2924.78715068353;
20210101;201500;1609528500;2746.03057940804;
20210101;203000;1609529400;2567.27400813256;
20210101;204500;1609530300;2388.51743685707;
20210101;210000;1609531200;2209.76086558159;
20210101;211500;1609532100;2212.90785995175;
20210101;213000;1609533000;2216.05485432191;
20210101;214500;1609533900;2219.20184869207;
20210101;220000;1609534800;2222.34884306222;
20210101;221500;1609535700;1666.76163229667;
20210101;223000;1609536600;1111.17442153111;
20210101;224500;1609537500;555.587210765556;
20210101;230000;1609538400;0;
20210101;231500;1609539300;0;
20210101;233000;1609540200;0;
20210101;234500;1609541100;0;
20210102;0;1609542000;0;
20210102;1500;1609542900;0;
20210102;3000;1609543800;0;
20210102;4500;1609544700;0;
20210102;10000;1609545600;0;
20210102;11500;1609546500;0;
20210102;13000;1609547400;0;
20210102;14500;1609548300;0;
20210102;20000;1609549200;0;
20210102;21500;1609550100;0;
20210102;23000;1609551000;0;
20210102;24500;1609551900;0;
20210102;30000;1609552800;0;
20210102;31500;1609553700;0;
20210102;33000;1609554600;0;
20210102;34500;1609555500;0;
20210102;40000;1609556400;0;
20210102;41500;1609557300;0;
20210102;43000;1609558200;0;
20210102;44500;1609559100;0;
20210102;50000;1609560000;0;
20210102;51500;1609560900;0;
20210102;53000;1609561800;0;
20210102;54500;1609562700;0;
20210102;60000;1609563600;0;
20210102;61500;1609564500;2877.29988696624;
20210102;63000;1609565400;5754.59977393249;
20210102;64500;1609566300;8631.89966089873;
20210102;70000;1609567200;11509.199547865;
20210102;71500;1609568100;10930.3358068265;
20210102;73000;1609569000;10351.472065788;
20210102;74500;1609569900;9772.60832474953;
20210102;80000;1609570800;9193.74458371104;
20210102;81500;1609571700;8754.27053930586;
20210102;83000;1609572600;8314.79649490067;
20210102;84500;1609573500;7875.32245049548;
20210102;90000;1609574400;7435.8484060903;
20210102;91500;1609575300;7057.4756990232;
20210102;93000;1609576200;6679.1029919561;
20210102;94500;1609577100;6300.730284889;
20210102;100000;1609578000;5922.35757782191;
20210102;101500;1609578900;5779.39679546669;
20210102;103000;1609579800;5636.43601311146;
20210102;104500;1609580700;5493.47523075624;
20210102;110000;1609581600;5350.51444840102;
20210102;111500;1609582500;5163.52673013902;
20210102;113000;1609583400;4976.53901187702;
20210102;114500;1609584300;4789.55129361503;
20210102;120000;1609585200;4602.56357535303;
20210102;121500;1609586100;4423.15915470333;
20210102;123000;1609587000;4243.75473405364;
20210102;124500;1609587900;4064.35031340395;
20210102;130000;1609588800;3884.94589275426;
20210102;131500;1609589700;3699.65956215699;
20210102;133000;1609590600;3514.37323155972;
20210102;134500;1609591500;3329.08690096246;
20210102;140000;1609592400;3143.80057036519;
20210102;141500;1609593300;3023.49390342324;
20210102;143000;1609594200;2903.18723648128;
20210102;144500;1609595100;2782.88056953933;
20210102;150000;1609596000;2662.57390259737;
20210102;151500;1609596900;2772.98234048553;
20210102;153000;1609597800;2883.3907783737;
20210102;154500;1609598700;2993.79921626186;
20210102;160000;1609599600;3104.20765415003;
20210102;161500;1609600500;3095.26477704393;
20210102;163000;1609601400;3086.32189993784;
20210102;164500;1609602300;3077.37902283174;
20210102;170000;1609603200;3068.43614572565;
20210102;171500;1609604100;3005.3066022015;
20210102;173000;1609605000;2942.17705867736;
20210102;174500;1609605900;2879.04751515321;
20210102;180000;1609606800;2815.91797162907;
20210102;181500;1609607700;2682.19208545786;
20210102;183000;1609608600;2548.46619928665;
20210102;184500;1609609500;2414.74031311545;
20210102;190000;1609610400;2281.01442694424;
20210102;191500;1609611300;2365.32902565488;
20210102;193000;1609612200;2449.64362436552;
20210102;194500;1609613100;2533.95822307617;
20210102;200000;1609614000;2618.27282178681;
20210102;201500;1609614900;2579.25515749104;
20210102;203000;1609615800;2540.23749319528;
20210102;204500;1609616700;2501.21982889951;
20210102;210000;1609617600;2462.20216460374;
20210102;211500;1609618500;2467.93070583503;
20210102;213000;1609619400;2473.65924706631;
20210102;214500;1609620300;2479.38778829759;
20210102;220000;1609621200;2485.11632952887;
20210102;221500;1609622100;1863.83724714665;
20210102;223000;1609623000;1242.55816476443;
20210102;224500;1609623900;621.279082382217;
20210102;230000;1609624800;0;
20210102;231500;1609625700;0;
20210102;233000;1609626600;0;
20210102;234500;1609627500;0;
20210103;0;1609628400;0;
20210103;1500;1609629300;0;
20210103;3000;1609630200;0;
20210103;4500;1609631100;0;
20210103;10000;1609632000;0;
20210103;11500;1609632900;0;
20210103;13000;1609633800;0;
20210103;14500;1609634700;0;
20210103;20000;1609635600;0;
20210103;21500;1609636500;0;
20210103;23000;1609637400;0;
20210103;24500;1609638300;0;
20210103;30000;1609639200;0;
20210103;31500;1609640100;0;
20210103;33000;1609641000;0;
20210103;34500;1609641900;0;
20210103;40000;1609642800;0;
20210103;41500;1609643700;0;
20210103;43000;1609644600;0;
20210103;44500;1609645500;0;
20210103;50000;1609646400;0;
20210103;51500;1609647300;0;
20210103;53000;1609648200;0;
20210103;54500;1609649100;0;
20210103;60000;1609650000;0;
20210103;61500;1609650900;2325.67623277078;
20210103;63000;1609651800;4651.35246554157;
20210103;64500;1609652700;6977.02869831235;
20210103;70000;1609653600;9302.70493108314;
20210103;71500;1609654500;8880.54067461003;
20210103;73000;1609655400;8458.37641813692;
20210103;74500;1609656300;8036.21216166381;
20210103;80000;1609657200;7614.0479051907;
20210103;81500;1609658100;7304.67087713225;
20210103;83000;1609659000;6995.2938490738;
20210103;84500;1609659900;6685.91682101535;
20210103;90000;1609660800;6376.5397929569;
20210103;91500;1609661700;6137.66833655255;
20210103;93000;1609662600;5898.79688014821;
20210103;94500;1609663500;5659.92542374386;
20210103;100000;1609664400;5421.05396733952;
20210103;101500;1609665300;5207.11015918656;
20210103;103000;1609666200;4993.1663510336;
20210103;104500;1609667100;4779.22254288064;
20210103;110000;1609668000;4565.27873472768;
20210103;111500;1609668900;4238.33448837478;
20210103;113000;1609669800;3911.39024202188;
20210103;114500;1609670700;3584.44599566897;
20210103;120000;1609671600;3257.50174931607;
20210103;121500;1609672500;3283.41445046093;
20210103;123000;1609673400;3309.32715160579;
20210103;124500;1609674300;3335.23985275064;
20210103;130000;1609675200;3361.1525538955;
20210103;131500;1609676100;3399.63650601316;
20210103;133000;1609677000;3438.12045813081;
20210103;134500;1609677900;3476.60441024847;
20210103;140000;1609678800;3515.08836236612;
20210103;141500;1609679700;3519.42335859913;
20210103;143000;1609680600;3523.75835483214;
20210103;144500;1609681500;3528.09335106515;
20210103;150000;1609682400;3532.42834729816;
20210103;151500;1609683300;3577.02446009127;
20210103;153000;1609684200;3621.62057288438;
20210103;154500;1609685100;3666.21668567748;
20210103;160000;1609686000;3710.81279847059;
20210103;161500;1609686900;3665.72069664982;
20210103;163000;1609687800;3620.62859482904;
20210103;164500;1609688700;3575.53649300826;
20210103;170000;1609689600;3530.44439118748;
20210103;171500;1609690500;3483.51686117876;
20210103;173000;1609691400;3436.58933117004;
20210103;174500;1609692300;3389.66180116132;
20210103;180000;1609693200;3342.7342711526;
20210103;181500;1609694100;3323.03012533726;
20210103;183000;1609695000;3303.32597952192;
20210103;184500;1609695900;3283.62183370658;
20210103;190000;1609696800;3263.91768789124;
20210103;191500;1609697700;3410.67685978792;
20210103;193000;1609698600;3557.4360316846;
20210103;194500;1609699500;3704.19520358129;
20210103;200000;1609700400;3850.95437547797;
20210103;201500;1609701300;3780.39830446671;
20210103;203000;1609702200;3709.84223345545;
20210103;204500;1609703100;3639.2861624442;
20210103;210000;1609704000;3568.73009143294;
20210103;211500;1609704900;3342.69194475543;
20210103;213000;1609705800;3116.65379807791;
20210103;214500;1609706700;2890.6156514004;
20210103;220000;1609707600;2664.57750472288;
20210103;221500;1609708500;1998.43312854216;
20210103;223000;1609709400;1332.28875236144;
20210103;224500;1609710300;666.14437618072;
20210103;230000;1609711200;0;
20210103;231500;1609712100;0;
20210103;233000;1609713000;0;
20210103;234500;1609713900;0;
20210104;0;1609714800;0;
20210104;1500;1609715700;0;
20210104;3000;1609716600;0;
20210104;4500;1609717500;0;
20210104;10000;1609718400;0;
20210104;11500;1609719300;0;
20210104;13000;1609720200;0;
20210104;14500;1609721100;0;
20210104;20000;1609722000;0;
20210104;21500;1609722900;0;
20210104;23000;1609723800;0;
20210104;24500;1609724700;0;
20210104;30000;1609725600;0;
20210104;31500;1609726500;0;
20210104;33000;1609727400;0;
20210104;34500;1609728300;0;
20210104;40000;1609729200;0;
20210104;41500;1609730100;0;
20210104;43000;1609731000;0;
20210104;44500;1609731900;0;
20210104;50000;1609732800;0;
20210104;51500;1609733700;0;
20210104;53000;1609734600;0;
20210104;54500;1609735500;0;
20210104;60000;1609736400;0;
20210104;61500;1609737300;2970.34213567749;
20210104;63000;1609738200;5940.68427135497;
20210104;64500;1609739100;8911.02640703246;
20210104;70000;1609740000;11881.3685427099;
20210104;71500;1609740900;11287.6750033921;
20210104;73000;1609741800;10693.9814640743;
20210104;74500;1609742700;10100.2879247565;
20210104;80000;1609743600;9506.59438543866;
20210104;81500;1609744500;9082.48821362599;
20210104;83000;1609745400;8658.38204181331;
20210104;84500;1609746300;8234.27587000064;
20210104;90000;1609747200;7810.16969818797;
20210104;91500;1609748100;7482.90929580726;
20210104;93000;1609749000;7155.64889342656;
20210104;94500;1609749900;6828.38849104585;
20210104;100000;1609750800;6501.12808866515;
20210104;101500;1609751700;6293.22193319734;
20210104;103000;1609752600;6085.31577772952;
20210104;104500;1609753500;5877.40962226171;
20210104;110000;1609754400;5669.5034667939;
20210104;111500;1609755300;5517.37761048524;
20210104;113000;1609756200;5365.25175417657;
20210104;114500;1609757100;5213.12589786791;
20210104;120000;1609758000;5061.00004155924;
20210104;121500;1609758900;4958.48604134829;
20210104;123000;1609759800;4855.97204113734;
20210104;124500;1609760700;4753.45804092638;
20210104;130000;1609761600;4650.94404071543;
20210104;131500;1609762500;4525.87357774058;
20210104;133000;1609763400;4400.80311476572;
20210104;134500;1609764300;4275.73265179087;
20210104;140000;1609765200;4150.66218881601;
20210104;141500;1609766100;4092.00189400818;
20210104;143000;1609767000;4033.34159920036;
20210104;144500;1609767900;3974.68130439253;
20210104;150000;1609768800;3916.0210095847;
20210104;151500;1609769700;3886.94935882334;
20210104;153000;1609770600;3857.87770806198;
20210104;154500;1609771500;3828.80605730061;
20210104;160000;1609772400;3799.73440653925;
20210104;161500;1609773300;3713.03296101036;
20210104;163000;1609774200;3626.33151548146;
20210104;164500;1609775100;3539.63006995256;
20210104;170000;1609776000;3452.92862442367;
20210104;171500;1609776900;3402.64349987877;
20210104;173000;1609777800;3352.35837533388;
20210104;174500;1609778700;3302.07325078899;
20210104;180000;1609779600;3251.78812624409;
20210104;181500;1609780500;3143.09552046508;
20210104;183000;1609781400;3034.40291468608;
20210104;184500;1609782300;2925.71030890707;
20210104;190000;1609783200;2817.01770312807;
20210104;191500;1609784100;2838.62518504378;
20210104;193000;1609785000;2860.2326669595;
20210104;194500;1609785900;2881.84014887522;
20210104;200000;1609786800;2903.44763079093;
20210104;201500;1609787700;2947.34786190071;
20210104;203000;1609788600;2991.24809301049;
20210104;204500;1609789500;3035.14832412027;
20210104;210000;1609790400;3079.04855523005;
20210104;211500;1609791300;3032.11202825013;
20210104;213000;1609792200;2985.1755012702;
20210104;214500;1609793100;2938.23897429028;
20210104;220000;1609794000;2891.30244731035;
20210104;221500;1609794900;2168.47683548277;
20210104;223000;1609795800;1445.65122365518;
20210104;224500;1609796700;722.825611827589;
20210104;230000;1609797600;0;
20210104;231500;1609798500;0;
20210104;233000;1609799400;0;
20210104;234500;1609800300;0;
20210105;0;1609801200;0;
20210105;1500;1609802100;0;
20210105;3000;1609803000;0;
20210105;4500;1609803900;0;
20210105;10000;1609804800;0;
20210105;11500;1609805700;0;
20210105;13000;1609806600;0;
20210105;14500;1609807500;0;
20210105;20000;1609808400;0;
20210105;21500;1609809300;0;
20210105;23000;1609810200;0;
20210105;24500;1609811100;0;
20210105;30000;1609812000;0;
20210105;31500;1609812900;0;
20210105;33000;1609813800;0;
20210105;34500;1609814700;0;
20210105;40000;1609815600;0;
20210105;41500;1609816500;0;
20210105;43000;1609817400;0;
20210105;44500;1609818300;0;
20210105;50000;1609819200;0;
20210105;51500;1609820100;0;
20210105;53000;1609821000;0;
20210105;54500;1609821900;0;
20210105;60000;1609822800;0;
20210105;61500;1609823700;2449.79221613251;
20210105;63000;1609824600;4899.58443226503;
20210105;64500;1609825500;7349.37664839754;
20210105;70000;1609826400;9799.16886453005;
20210105;71500;1609827300;9226.17976943161;
20210105;73000;1609828200;8653.19067433316;
20210105;74500;1609829100;8080.20157923472;
20210105;80000;1609830000;7507.21248413627;
20210105;81500;1609830900;6829.40583622801;
20210105;83000;1609831800;6151.59918831974;
20210105;84500;1609832700;5473.79254041148;
20210105;90000;1609833600;4795.98589250322;
20210105;91500;1609834500;4877.89873200979;
20210105;93000;1609835400;4959.81157151636;
20210105;94500;1609836300;5041.72441102293;
20210105;100000;1609837200;5123.6372505295;
20210105;101500;1609838100;4877.79375142629;
20210105;103000;1609839000;4631.95025232308;
20210105;104500;1609839900;4386.10675321987;
20210105;110000;1609840800;4140.26325411666;
20210105;111500;1609841700;4092.60903517098;
20210105;113000;1609842600;4044.95481622531;
20210105;114500;1609843500;3997.30059727964;
20210105;120000;1609844400;3949.64637833397;
20210105;121500;1609845300;3867.83784009523;
20210105;123000;1609846200;3786.02930185649;
20210105;124500;1609847100;3704.22076361775;
20210105;130000;1609848000;3622.41222537902;
20210105;131500;1609848900;3423.16339534339;
20210105;133000;1609849800;3223.91456530776;
20210105;134500;1609850700;3024.66573527213;
20210105;140000;1609851600;2825.4169052365;
20210105;141500;1609852500;2806.52150280664;
20210105;143000;1609853400;2787.62610037677;
20210105;144500;1609854300;2768.73069794691;
20210105;150000;1609855200;2749.83529551705;
20210105;151500;1609856100;2747.57534038832;
20210105;153000;1609857000;2745.3153852596;
20210105;154500;1609857900;2743.05543013087;
20210105;160000;1609858800;2740.79547500214;
20210105;161500;1609859700;2605.67592679618;
20210105;163000;1609860600;2470.55637859022;
20210105;164500;1609861500;2335.43683038426;
20210105;170000;1609862400;2200.3172821783;
20210105;171500;1609863300;2115.72275993521;
20210105;173000;1609864200;2031.12823769211;
20210105;174500;1609865100;1946.53371544902;
20210105;180000;1609866000;1861.93919320593;
20210105;181500;1609866900;1880.58476621074;
20210105;183000;1609867800;1899.23033921555;
20210105;184500;1609868700;1917.87591222036;
20210105;190000;1609869600;1936.52148522517;
20210105;191500;1609870500;1716.00768904482;
20210105;193000;1609871400;1495.49389286448;
20210105;194500;1609872300;1274.98009668413;
20210105;200000;1609873200;1054.46630050378;
20210105;201500;1609874100;1138.04262819105;
20210105;203000;1609875000;1221.61895587832;
20210105;204500;1609875900;1305.19528356559;
20210105;210000;1609876800;1388.77161125285;
20210105;211500;1609877700;1427.97875972157;
20210105;213000;1609878600;1467.18590819028;
20210105;214500;1609879500;1506.39305665899;
20210105;220000;1609880400;1545.6002051277;
20210105;221500;1609881300;1159.20015384578;
20210105;223000;1609882200;772.800102563852;
20210105;224500;1609883100;386.400051281926;
20210105;230000;1609884000;0;
20210105;231500;1609884900;0;
20210105;233000;1609885800;0;
20210105;234500;1609886700;0;
20210106;0;1609887600;0;
20210106;1500;1609888500;0;
20210106;3000;1609889400;0;
20210106;4500;1609890300;0;
20210106;10000;1609891200;0;
20210106;11500;1609892100;0;
20210106;13000;1609893000;0;
20210106;14500;1609893900;0;
20210106;20000;1609894800;0;
20210106;21500;1609895700;0;
20210106;23000;1609896600;0;
20210106;24500;1609897500;0;
20210106;30000;1609898400;0;
20210106;31500;1609899300;0;
20210106;33000;1609900200;0;
20210106;34500;1609901100;0;
20210106;40000;1609902000;0;
20210106;41500;1609902900;0;
20210106;43000;1609903800;0;
20210106;44500;1609904700;0;
20210106;50000;1609905600;0;
20210106;51500;1609906500;0;
20210106;53000;1609907400;0;
20210106;54500;1609908300;0;
20210106;60000;1609909200;0;
20210106;61500;1609910100;1912.57554111684;
20210106;63000;1609911000;3825.15108223367;
20210106;64500;1609911900;5737.72662335051;
20210106;70000;1609912800;7650.30216446734;
20210106;71500;1609913700;7232.54720764504;
20210106;73000;1609914600;6814.79225082275;
20210106;74500;1609915500;6397.03729400045;
20210106;80000;1609916400;5979.28233717815;
20210106;81500;1609917300;5764.35418295513;
20210106;83000;1609918200;5549.42602873212;
20210106;84500;1609919100;5334.4978745091;
20210106;90000;1609920000;5119.56972028609;
20210106;91500;1609920900;4857.2969104163;
20210106;93000;1609921800;4595.02410054652;
20210106;94500;1609922700;4332.75129067673;
20210106;100000;1609923600;4070.47848080694;
20210106;101500;1609924500;3928.05424030977;
20210106;103000;1609925400;3785.62999981259;
20210106;104500;1609926300;3643.20575931541;
20210106;110000;1609927200;3500.78151881824;
20210106;111500;1609928100;3367.43060041394;
20210106;113000;1609929000;3234.07968200964;
20210106;114500;1609929900;3100.72876360535;
20210106;120000;1609930800;2967.37784520105;
20210106;121500;1609931700;2830.53035200922;
20210106;123000;1609932600;2693.6828588174;
20210106;124500;1609933500;2556.83536562557;
20210106;130000;1609934400;2419.98787243374;
20210106;131500;1609935300;2157.9468969588;
20210106;133000;1609936200;1895.90592148386;
20210106;134500;1609937100;1633.86494600892;
20210106;140000;1609938000;1371.82397053398;
20210106;141500;1609938900;1498.05328953025;
20210106;143000;1609939800;1624.28260852653;
20210106;144500;1609940700;1750.5119275228;
20210106;150000;1609941600;1876.74124651907;
20210106;151500;1609942500;1799.92665054706;
20210106;153000;1609943400;1723.11205457504;
20210106;154500;1609944300;1646.29745860303;
20210106;160000;1609945200;1569.48286263101;
20210106;161500;1609946100;1590.35503164845;
20210106;163000;1609947000;1611.22720066589;
20210106;164500;1609947900;1632.09936968333;
20210106;170000;1609948800;1652.97153870077;
20210106;171500;1609949700;1686.2128420797;
20210106;173000;1609950600;1719.45414545864;
20210106;174500;1609951500;1752.69544883757;
20210106;180000;1609952400;1785.93675221651;
20210106;181500;1609953300;1614.24018659536;
20210106;183000;1609954200;1442.54362097421;
20210106;184500;1609955100;1270.84705535306;
20210106;190000;1609956000;1099.15048973191;
20210106;191500;1609956900;1270.6470924698;
20210106;193000;1609957800;1442.14369520769;
20210106;194500;1609958700;1613.64029794558;
20210106;200000;1609959600;1785.13690068347;
20210106;201500;1609960500;1886.480910291;
20210106;203000;1609961400;1987.82491989853;
20210106;204500;1609962300;2089.16892950606;
20210106;210000;1609963200;2190.51293911359;
20210106;211500;1609964100;2253.09551189177;
20210106;213000;1609965000;2315.67808466995;
20210106;214500;1609965900;2378.26065744812;
20210106;220000;1609966800;2440.8432302263;
20210106;221500;1609967700;1830.63242266973;
20210106;223000;1609968600;1220.42161511315;
20210106;224500;1609969500;610.210807556575;
20210106;230000;1609970400;0;
20210106;231500;1609971300;0;
20210106;233000;1609972200;0;
20210106;234500;1609973100;0;
20210107;0;1609974000;0;
20210107;1500;1609974900;0;
20210107;3000;1609975800;0;
20210107;4500;1609976700;0;
20210107;10000;1609977600;0;
20210107;11500;1609978500;0;
20210107;13000;1609979400;0;
20210107;14500;1609980300;0;
20210107;20000;1609981200;0;
20210107;21500;1609982100;0;
20210107;23000;1609983000;0;
20210107;24500;1609983900;0;
20210107;30000;1609984800;0;
20210107;31500;1609985700;0;
20210107;33000;1609986600;0;
20210107;34500;1609987500;0;
20210107;40000;1609988400;0;
20210107;41500;1609989300;0;
20210107;43000;1609990200;0;
20210107;44500;1609991100;0;
20210107;50000;1609992000;0;
20210107;51500;1609992900;0;
20210107;53000;1609993800;0;
20210107;54500;1609994700;0;
20210107;60000;1609995600;0;
20210107;61500;1609996500;2466.79708443479;
20210107;63000;1609997400;4933.59416886959;
20210107;64500;1609998300;7400.39125330438;
20210107;70000;1609999200;9867.18833773918;
20210107;71500;1610000100;9391.65492916793;
20210107;73000;1610001000;8916.12152059668;
20210107;74500;1610001900;8440.58811202543;
20210107;80000;1610002800;7965.05470345419;
20210107;81500;1610003700;7562.1456364659;
20210107;83000;1610004600;7159.23656947761;
20210107;84500;1610005500;6756.32750248933;
20210107;90000;1610006400;6353.41843550104;
20210107;91500;1610007300;6006.01786350945;
20210107;93000;1610008200;5658.61729151785;
20210107;94500;1610009100;5311.21671952626;
20210107;100000;1610010000;4963.81614753467;
20210107;101500;1610010900;4580.91218172391;
20210107;103000;1610011800;4198.00821591315;
20210107;104500;1610012700;3815.10425010238;
20210107;110000;1610013600;3432.20028429162;
20210107;111500;1610014500;3214.14464012033;
20210107;113000;1610015400;2996.08899594904;
20210107;114500;1610016300;2778.03335177775;
20210107;120000;1610017200;2559.97770760645;
20210107;121500;1610018100;2381.42992533386;
20210107;123000;1610019000;2202.88214306127;
20210107;124500;1610019900;2024.33436078868;
20210107;130000;1610020800;1845.78657851609;
20210107;131500;1610021700;1947.4883837512;
20210107;133000;1610022600;2049.19018898631;
20210107;134500;1610023500;2150.89199422142;
20210107;140000;1610024400;2252.59379945653;
20210107;141500;1610025300;2324.3584103094;
20210107;143000;1610026200;2396.12302116226;
20210107;144500;1610027100;2467.88763201513;
20210107;150000;1610028000;2539.652242868;
20210107;151500;1610028900;2584.60362355982;
20210107;153000;1610029800;2629.55500425164;
20210107;154500;1610030700;2674.50638494346;
20210107;160000;1610031600;2719.45776563528;
20210107;161500;1610032500;2536.74586950852;
20210107;163000;1610033400;2354.03397338176;
20210107;164500;1610034300;2171.322077255;
20210107;170000;1610035200;1988.61018112823;
20210107;171500;1610036100;1491.45763584618;
20210107;173000;1610037000;994.305090564117;
20210107;174500;1610037900;497.152545282059;
20210107;180000;1610038800;0;
