#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.;;;;
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: FAM --- climate region: TRY2010_6_Jahr.dat --- total energy demand: 46.2312261199869 ---  Building TypeSFH_6 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de;;;;
#timestep_sec: 900;;;;
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#simulated building;SFH_6;;;
#set point temperature heating day [°C];21;;;
#set point temperature heating night [°C];17;;;
#set point temperature cooling [°C];26;;;
#orientation of the building [°];0;;;
#climate region;TRY2010_6_Jahr.dat;;;
#number of houses;1;;;
#number of apartments;1;;;
#number of occupants;4;;;
#working pattern;FAM;;;
#specific heating load;21;kWh/m²;;
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;
20210101;161500;1609514100;1447.41349661879;
20210101;163000;1609515000;1373.90176162626;
20210101;164500;1609515900;1300.39002663373;
20210101;170000;1609516800;1226.8782916412;
20210101;171500;1609517700;1260.98052982556;
20210101;173000;1609518600;1295.08276800992;
20210101;174500;1609519500;1329.18500619427;
20210101;180000;1609520400;1363.28724437863;
20210101;181500;1609521300;1269.68788043429;
20210101;183000;1609522200;1176.08851648994;
20210101;184500;1609523100;1082.4891525456;
20210101;190000;1609524000;988.889788601258;
20210101;191500;1609524900;1055.34497740116;
20210101;193000;1609525800;1121.80016620106;
20210101;194500;1609526700;1188.25535500096;
20210101;200000;1609527600;1254.71054380086;
20210101;201500;1609528500;1272.85659081568;
20210101;203000;1609529400;1291.0026378305;
20210101;204500;1609530300;1309.14868484532;
20210101;210000;1609531200;1327.29473186014;
20210101;211500;1609532100;1323.22782365471;
20210101;213000;1609533000;1319.16091544929;
20210101;214500;1609533900;1315.09400724386;
20210101;220000;1609534800;1311.02709903844;
20210101;221500;1609535700;983.270324278829;
20210101;223000;1609536600;655.51354951922;
20210101;224500;1609537500;327.75677475961;
20210101;230000;1609538400;0;
20210101;231500;1609539300;0;
20210101;233000;1609540200;0;
20210101;234500;1609541100;0;
20210102;0;1609542000;0;
20210102;1500;1609542900;0;
20210102;3000;1609543800;0;
20210102;4500;1609544700;0;
20210102;10000;1609545600;0;
20210102;11500;1609546500;0;
20210102;13000;1609547400;0;
20210102;14500;1609548300;0;
20210102;20000;1609549200;0;
20210102;21500;1609550100;0;
20210102;23000;1609551000;0;
20210102;24500;1609551900;0;
20210102;30000;1609552800;0;
20210102;31500;1609553700;0;
20210102;33000;1609554600;0;
20210102;34500;1609555500;0;
20210102;40000;1609556400;0;
20210102;41500;1609557300;0;
20210102;43000;1609558200;0;
20210102;44500;1609559100;0;
20210102;50000;1609560000;0;
20210102;51500;1609560900;0;
20210102;53000;1609561800;0;
20210102;54500;1609562700;0;
20210102;60000;1609563600;0;
20210102;61500;1609564500;1009.58958086317;
20210102;63000;1609565400;2019.17916172635;
20210102;64500;1609566300;3028.76874258952;
20210102;70000;1609567200;4038.3583234527;
20210102;71500;1609568100;3715.31774180808;
20210102;73000;1609569000;3392.27716016346;
20210102;74500;1609569900;3069.23657851884;
20210102;80000;1609570800;2746.19599687422;
20210102;81500;1609571700;2696.24403181402;
20210102;83000;1609572600;2646.29206675383;
20210102;84500;1609573500;2596.34010169364;
20210102;90000;1609574400;2546.38813663344;
20210102;91500;1609575300;2414.38275676085;
20210102;93000;1609576200;2282.37737688825;
20210102;94500;1609577100;2150.37199701565;
20210102;100000;1609578000;2018.36661714306;
20210102;101500;1609578900;1896.58828016417;
20210102;103000;1609579800;1774.80994318528;
20210102;104500;1609580700;1653.03160620639;
20210102;110000;1609581600;1531.2532692275;
20210102;111500;1609582500;1540.58568004175;
20210102;113000;1609583400;1549.91809085599;
20210102;114500;1609584300;1559.25050167023;
20210102;120000;1609585200;1568.58291248448;
20210102;121500;1609586100;1519.0428267436;
20210102;123000;1609587000;1469.50274100273;
20210102;124500;1609587900;1419.96265526186;
20210102;130000;1609588800;1370.42256952099;
20210102;131500;1609589700;1289.22952162759;
20210102;133000;1609590600;1208.03647373419;
20210102;134500;1609591500;1126.84342584078;
20210102;140000;1609592400;1045.65037794738;
20210102;141500;1609593300;1040.11735382418;
20210102;143000;1609594200;1034.58432970097;
20210102;144500;1609595100;1029.05130557776;
20210102;150000;1609596000;1023.51828145456;
20210102;151500;1609596900;976.305157557591;
20210102;153000;1609597800;929.092033660625;
20210102;154500;1609598700;881.87890976366;
20210102;160000;1609599600;834.665785866694;
20210102;161500;1609600500;727.673345068305;
20210102;163000;1609601400;620.680904269917;
20210102;164500;1609602300;513.688463471529;
20210102;170000;1609603200;406.696022673141;
20210102;171500;1609604100;466.405131292916;
20210102;173000;1609605000;526.11423991269;
20210102;174500;1609605900;585.823348532465;
20210102;180000;1609606800;645.53245715224;
20210102;181500;1609607700;674.913823278462;
20210102;183000;1609608600;704.295189404684;
20210102;184500;1609609500;733.676555530905;
20210102;190000;1609610400;763.057921657127;
20210102;191500;1609611300;741.193283868301;
20210102;193000;1609612200;719.328646079474;
20210102;194500;1609613100;697.464008290648;
20210102;200000;1609614000;675.599370501822;
20210102;201500;1609614900;666.035659101263;
20210102;203000;1609615800;656.471947700705;
20210102;204500;1609616700;646.908236300146;
20210102;210000;1609617600;637.344524899587;
20210102;211500;1609618500;664.421195281046;
20210102;213000;1609619400;691.497865662505;
20210102;214500;1609620300;718.574536043964;
20210102;220000;1609621200;745.651206425423;
20210102;221500;1609622100;559.238404819067;
20210102;223000;1609623000;372.825603212711;
20210102;224500;1609623900;186.412801606356;
20210102;230000;1609624800;0;
20210102;231500;1609625700;0;
20210102;233000;1609626600;0;
20210102;234500;1609627500;0;
20210103;0;1609628400;0;
20210103;1500;1609629300;0;
20210103;3000;1609630200;0;
20210103;4500;1609631100;0;
20210103;10000;1609632000;0;
20210103;11500;1609632900;0;
20210103;13000;1609633800;0;
20210103;14500;1609634700;0;
20210103;20000;1609635600;0;
20210103;21500;1609636500;0;
20210103;23000;1609637400;0;
20210103;24500;1609638300;0;
20210103;30000;1609639200;0;
20210103;31500;1609640100;0;
20210103;33000;1609641000;0;
20210103;34500;1609641900;0;
20210103;40000;1609642800;0;
20210103;41500;1609643700;0;
20210103;43000;1609644600;0;
20210103;44500;1609645500;0;
20210103;50000;1609646400;0;
20210103;51500;1609647300;0;
20210103;53000;1609648200;0;
20210103;54500;1609649100;0;
20210103;60000;1609650000;0;
20210103;61500;1609650900;705.397279273793;
20210103;63000;1609651800;1410.79455854759;
20210103;64500;1609652700;2116.19183782138;
20210103;70000;1609653600;2821.58911709517;
20210103;71500;1609654500;2693.91833720915;
20210103;73000;1609655400;2566.24755732313;
20210103;74500;1609656300;2438.57677743711;
20210103;80000;1609657200;2310.9059975511;
20210103;81500;1609658100;2214.99999285277;
20210103;83000;1609659000;2119.09398815444;
20210103;84500;1609659900;2023.18798345611;
20210103;90000;1609660800;1927.28197875778;
20210103;91500;1609661700;1849.31334251661;
20210103;93000;1609662600;1771.34470627544;
20210103;94500;1609663500;1693.37607003427;
20210103;100000;1609664400;1615.4074337931;
20210103;101500;1609665300;1502.53102923878;
20210103;103000;1609666200;1389.65462468446;
20210103;104500;1609667100;1276.77822013013;
20210103;110000;1609668000;1163.90181557581;
20210103;111500;1609668900;976.726945397109;
20210103;113000;1609669800;789.552075218406;
20210103;114500;1609670700;602.377205039704;
20210103;120000;1609671600;415.202334861;
20210103;121500;1609672500;475.342926350414;
20210103;123000;1609673400;535.483517839827;
20210103;124500;1609674300;595.62410932924;
20210103;130000;1609675200;655.764700818653;
20210103;131500;1609676100;690.557186984219;
20210103;133000;1609677000;725.349673149786;
20210103;134500;1609677900;760.142159315352;
20210103;140000;1609678800;794.934645480918;
20210103;141500;1609679700;669.959545889504;
20210103;143000;1609680600;544.984446298091;
20210103;144500;1609681500;420.009346706678;
20210103;150000;1609682400;295.034247115265;
20210103;151500;1609683300;333.355255858499;
20210103;153000;1609684200;371.676264601734;
20210103;154500;1609685100;409.997273344968;
20210103;160000;1609686000;448.318282088203;
20210103;161500;1609686900;498.472056679917;
20210103;163000;1609687800;548.625831271631;
20210103;164500;1609688700;598.779605863346;
20210103;170000;1609689600;648.93338045506;
20210103;171500;1609690500;680.339209254146;
20210103;173000;1609691400;711.745038053232;
20210103;174500;1609692300;743.150866852318;
20210103;180000;1609693200;774.556695651404;
20210103;181500;1609694100;776.635058120362;
20210103;183000;1609695000;778.713420589319;
20210103;184500;1609695900;780.791783058276;
20210103;190000;1609696800;782.870145527234;
20210103;191500;1609697700;799.174211574812;
20210103;193000;1609698600;815.478277622389;
20210103;194500;1609699500;831.782343669967;
20210103;200000;1609700400;848.086409717544;
20210103;201500;1609701300;830.939394298842;
20210103;203000;1609702200;813.79237888014;
20210103;204500;1609703100;796.645363461437;
20210103;210000;1609704000;779.498348042735;
20210103;211500;1609704900;840.919492592951;
20210103;213000;1609705800;902.340637143167;
20210103;214500;1609706700;963.761781693383;
20210103;220000;1609707600;1025.1829262436;
20210103;221500;1609708500;768.887194682699;
20210103;223000;1609709400;512.5914631218;
20210103;224500;1609710300;256.2957315609;
20210103;230000;1609711200;0;
20210103;231500;1609712100;0;
20210103;233000;1609713000;0;
20210103;234500;1609713900;0;
20210104;0;1609714800;0;
20210104;1500;1609715700;0;
20210104;3000;1609716600;0;
20210104;4500;1609717500;0;
20210104;10000;1609718400;0;
20210104;11500;1609719300;0;
20210104;13000;1609720200;0;
20210104;14500;1609721100;0;
20210104;20000;1609722000;0;
20210104;21500;1609722900;0;
20210104;23000;1609723800;0;
20210104;24500;1609724700;0;
20210104;30000;1609725600;0;
20210104;31500;1609726500;0;
20210104;33000;1609727400;0;
20210104;34500;1609728300;0;
20210104;40000;1609729200;0;
20210104;41500;1609730100;0;
20210104;43000;1609731000;0;
20210104;44500;1609731900;0;
20210104;50000;1609732800;0;
20210104;51500;1609733700;0;
20210104;53000;1609734600;0;
20210104;54500;1609735500;0;
20210104;60000;1609736400;0;
20210104;61500;1609737300;897.997502982106;
20210104;63000;1609738200;1795.99500596421;
20210104;64500;1609739100;2693.99250894632;
20210104;70000;1609740000;3591.99001192842;
20210104;71500;1609740900;3419.53680811465;
20210104;73000;1609741800;3247.08360430088;
20210104;74500;1609742700;3074.6304004871;
20210104;80000;1609743600;2902.17719667333;
20210104;81500;1609744500;2665.87030659862;
20210104;83000;1609745400;2429.56341652392;
20210104;84500;1609746300;2193.25652644922;
20210104;90000;1609747200;1956.94963637451;
20210104;91500;1609748100;1991.93295730434;
20210104;93000;1609749000;2026.91627823417;
20210104;94500;1609749900;2061.899599164;
20210104;100000;1609750800;2096.88292009382;
20210104;101500;1609751700;2009.3146274435;
20210104;103000;1609752600;1921.74633479319;
20210104;104500;1609753500;1834.17804214287;
20210104;110000;1609754400;1746.60974949255;
20210104;111500;1609755300;1665.98762243677;
20210104;113000;1609756200;1585.36549538099;
20210104;114500;1609757100;1504.74336832521;
20210104;120000;1609758000;1424.12124126943;
20210104;121500;1609758900;1379.49964403211;
20210104;123000;1609759800;1334.87804679479;
20210104;124500;1609760700;1290.25644955746;
20210104;130000;1609761600;1245.63485232014;
20210104;131500;1609762500;1185.60897563121;
20210104;133000;1609763400;1125.58309894229;
20210104;134500;1609764300;1065.55722225336;
20210104;140000;1609765200;1005.53134556444;
20210104;141500;1609766100;1044.59265406667;
20210104;143000;1609767000;1083.65396256889;
20210104;144500;1609767900;1122.71527107112;
20210104;150000;1609768800;1161.77657957335;
20210104;151500;1609769700;1121.09748697635;
20210104;153000;1609770600;1080.41839437936;
20210104;154500;1609771500;1039.73930178237;
20210104;160000;1609772400;999.060209185381;
20210104;161500;1609773300;939.892387280188;
20210104;163000;1609774200;880.724565374995;
20210104;164500;1609775100;821.556743469803;
20210104;170000;1609776000;762.38892156461;
20210104;171500;1609776900;762.772179375199;
20210104;173000;1609777800;763.155437185788;
20210104;174500;1609778700;763.538694996377;
20210104;180000;1609779600;763.921952806966;
20210104;181500;1609780500;729.171149021746;
20210104;183000;1609781400;694.420345236527;
20210104;184500;1609782300;659.669541451307;
20210104;190000;1609783200;624.918737666087;
20210104;191500;1609784100;663.035779723152;
20210104;193000;1609785000;701.152821780217;
20210104;194500;1609785900;739.269863837281;
20210104;200000;1609786800;777.386905894346;
20210104;201500;1609787700;788.772651404369;
20210104;203000;1609788600;800.158396914392;
20210104;204500;1609789500;811.544142424415;
20210104;210000;1609790400;822.929887934439;
20210104;211500;1609791300;845.760784004212;
20210104;213000;1609792200;868.591680073984;
20210104;214500;1609793100;891.422576143757;
20210104;220000;1609794000;914.25347221353;
20210104;221500;1609794900;685.690104160148;
20210104;223000;1609795800;457.126736106765;
20210104;224500;1609796700;228.563368053383;
20210104;230000;1609797600;0;
20210104;231500;1609798500;0;
20210104;233000;1609799400;0;
20210104;234500;1609800300;0;
20210105;0;1609801200;0;
20210105;1500;1609802100;0;
20210105;3000;1609803000;0;
20210105;4500;1609803900;0;
20210105;10000;1609804800;0;
20210105;11500;1609805700;0;
20210105;13000;1609806600;0;
20210105;14500;1609807500;0;
20210105;20000;1609808400;0;
20210105;21500;1609809300;0;
20210105;23000;1609810200;0;
20210105;24500;1609811100;0;
20210105;30000;1609812000;0;
20210105;31500;1609812900;0;
20210105;33000;1609813800;0;
20210105;34500;1609814700;0;
20210105;40000;1609815600;0;
20210105;41500;1609816500;0;
20210105;43000;1609817400;0;
20210105;44500;1609818300;0;
20210105;50000;1609819200;0;
20210105;51500;1609820100;0;
20210105;53000;1609821000;0;
20210105;54500;1609821900;0;
20210105;60000;1609822800;0;
20210105;61500;1609823700;842.056833648148;
20210105;63000;1609824600;1684.1136672963;
20210105;64500;1609825500;2526.17050094444;
20210105;70000;1609826400;3368.22733459259;
20210105;71500;1609827300;3217.15419976508;
20210105;73000;1609828200;3066.08106493756;
20210105;74500;1609829100;2915.00793011005;
20210105;80000;1609830000;2763.93479528254;
20210105;81500;1609830900;2650.52688379185;
20210105;83000;1609831800;2537.11897230116;
20210105;84500;1609832700;2423.71106081048;
20210105;90000;1609833600;2310.30314931979;
20210105;91500;1609834500;2159.96823182689;
20210105;93000;1609835400;2009.63331433398;
20210105;94500;1609836300;1859.29839684108;
20210105;100000;1609837200;1708.96347934818;
20210105;101500;1609838100;1649.07318790142;
20210105;103000;1609839000;1589.18289645466;
20210105;104500;1609839900;1529.2926050079;
20210105;110000;1609840800;1469.40231356114;
20210105;111500;1609841700;1423.67017348596;
20210105;113000;1609842600;1377.93803341079;
20210105;114500;1609843500;1332.20589333562;
20210105;120000;1609844400;1286.47375326045;
20210105;121500;1609845300;1267.59671372798;
20210105;123000;1609846200;1248.71967419551;
20210105;124500;1609847100;1229.84263466304;
20210105;130000;1609848000;1210.96559513058;
20210105;131500;1609848900;1180.52686197128;
20210105;133000;1609849800;1150.08812881199;
20210105;134500;1609850700;1119.6493956527;
20210105;140000;1609851600;1089.2106624934;
20210105;141500;1609852500;1044.52569234973;
20210105;143000;1609853400;999.84072220605;
20210105;144500;1609854300;955.155752062374;
20210105;150000;1609855200;910.470781918697;
20210105;151500;1609856100;896.543759621623;
20210105;153000;1609857000;882.61673732455;
20210105;154500;1609857900;868.689715027477;
20210105;160000;1609858800;854.762692730404;
20210105;161500;1609859700;851.552782906893;
20210105;163000;1609860600;848.342873083381;
20210105;164500;1609861500;845.13296325987;
20210105;170000;1609862400;841.923053436359;
20210105;171500;1609863300;824.406365317615;
20210105;173000;1609864200;806.889677198871;
20210105;174500;1609865100;789.372989080126;
20210105;180000;1609866000;771.856300961382;
20210105;181500;1609866900;771.13379641272;
20210105;183000;1609867800;770.411291864057;
20210105;184500;1609868700;769.688787315395;
20210105;190000;1609869600;768.966282766733;
20210105;191500;1609870500;715.75557041426;
20210105;193000;1609871400;662.544858061786;
20210105;194500;1609872300;609.334145709313;
20210105;200000;1609873200;556.12343335684;
20210105;201500;1609874100;559.484369293296;
20210105;203000;1609875000;562.845305229751;
20210105;204500;1609875900;566.206241166207;
20210105;210000;1609876800;569.567177102663;
20210105;211500;1609877700;551.577284610754;
20210105;213000;1609878600;533.587392118846;
20210105;214500;1609879500;515.597499626938;
20210105;220000;1609880400;497.607607135029;
20210105;221500;1609881300;373.205705351272;
20210105;223000;1609882200;248.803803567515;
20210105;224500;1609883100;124.401901783757;
20210105;230000;1609884000;0;
20210105;231500;1609884900;0;
20210105;233000;1609885800;0;
20210105;234500;1609886700;0;
20210106;0;1609887600;0;
20210106;1500;1609888500;0;
20210106;3000;1609889400;0;
20210106;4500;1609890300;0;
20210106;10000;1609891200;0;
20210106;11500;1609892100;0;
20210106;13000;1609893000;0;
20210106;14500;1609893900;0;
20210106;20000;1609894800;0;
20210106;21500;1609895700;0;
20210106;23000;1609896600;0;
20210106;24500;1609897500;0;
20210106;30000;1609898400;0;
20210106;31500;1609899300;0;
20210106;33000;1609900200;0;
20210106;34500;1609901100;0;
20210106;40000;1609902000;0;
20210106;41500;1609902900;0;
20210106;43000;1609903800;0;
20210106;44500;1609904700;0;
20210106;50000;1609905600;0;
20210106;51500;1609906500;0;
20210106;53000;1609907400;0;
20210106;54500;1609908300;0;
20210106;60000;1609909200;0;
20210106;61500;1609910100;683.337817823539;
20210106;63000;1609911000;1366.67563564708;
20210106;64500;1609911900;2050.01345347062;
20210106;70000;1609912800;2733.35127129416;
20210106;71500;1609913700;2535.51389064058;
20210106;73000;1609914600;2337.67650998701;
20210106;74500;1609915500;2139.83912933344;
20210106;80000;1609916400;1942.00174867986;
20210106;81500;1609917300;1841.17299604809;
20210106;83000;1609918200;1740.34424341632;
20210106;84500;1609919100;1639.51549078454;
20210106;90000;1609920000;1538.68673815277;
20210106;91500;1609920900;1324.96444284352;
20210106;93000;1609921800;1111.24214753428;
20210106;94500;1609922700;897.519852225028;
20210106;100000;1609923600;683.797556915779;
20210106;101500;1609924500;722.584147329146;
20210106;103000;1609925400;761.370737742513;
20210106;104500;1609926300;800.15732815588;
20210106;110000;1609927200;838.943918569247;
20210106;111500;1609928100;660.777568124154;
20210106;113000;1609929000;482.611217679061;
20210106;114500;1609929900;304.444867233969;
20210106;120000;1609930800;126.278516788876;
20210106;121500;1609931700;176.031373577157;
20210106;123000;1609932600;225.784230365439;
20210106;124500;1609933500;275.53708715372;
20210106;130000;1609934400;325.289943942001;
20210106;131500;1609935300;293.056982144391;
20210106;133000;1609936200;260.824020346781;
20210106;134500;1609937100;228.591058549171;
20210106;140000;1609938000;196.358096751561;
20210106;141500;1609938900;249.915474079378;
20210106;143000;1609939800;303.472851407195;
20210106;144500;1609940700;357.030228735011;
20210106;150000;1609941600;410.587606062828;
20210106;151500;1609942500;361.696062361338;
20210106;153000;1609943400;312.804518659848;
20210106;154500;1609944300;263.912974958358;
20210106;160000;1609945200;215.021431256869;
20210106;161500;1609946100;312.879803480076;
20210106;163000;1609947000;410.738175703284;
20210106;164500;1609947900;508.596547926492;
20210106;170000;1609948800;606.454920149699;
20210106;171500;1609949700;609.20539721245;
20210106;173000;1609950600;611.955874275201;
20210106;174500;1609951500;614.706351337951;
20210106;180000;1609952400;617.456828400702;
20210106;181500;1609953300;463.092621300526;
20210106;183000;1609954200;308.728414200351;
20210106;184500;1609955100;154.364207100175;
20210106;190000;1609956000;0;
20210106;191500;1609956900;41.892860487011;
20210106;193000;1609957800;83.7857209740221;
20210106;194500;1609958700;125.678581461033;
20210106;200000;1609959600;167.571441948044;
20210106;201500;1609960500;125.678581461033;
20210106;203000;1609961400;83.7857209740221;
20210106;204500;1609962300;41.892860487011;
20210106;210000;1609963200;0;
20210106;211500;1609964100;31.9173947623453;
20210106;213000;1609965000;63.8347895246905;
20210106;214500;1609965900;95.7521842870358;
20210106;220000;1609966800;127.669579049381;
20210106;221500;1609967700;95.7521842870358;
20210106;223000;1609968600;63.8347895246905;
20210106;224500;1609969500;31.9173947623453;
20210106;230000;1609970400;0;
20210106;231500;1609971300;0;
20210106;233000;1609972200;0;
20210106;234500;1609973100;0;
20210107;0;1609974000;0;
20210107;1500;1609974900;0;
20210107;3000;1609975800;0;
20210107;4500;1609976700;0;
20210107;10000;1609977600;0;
20210107;11500;1609978500;0;
20210107;13000;1609979400;0;
20210107;14500;1609980300;0;
20210107;20000;1609981200;0;
20210107;21500;1609982100;0;
20210107;23000;1609983000;0;
20210107;24500;1609983900;0;
20210107;30000;1609984800;0;
20210107;31500;1609985700;0;
20210107;33000;1609986600;0;
20210107;34500;1609987500;0;
20210107;40000;1609988400;0;
20210107;41500;1609989300;0;
20210107;43000;1609990200;0;
20210107;44500;1609991100;0;
20210107;50000;1609992000;0;
20210107;51500;1609992900;0;
20210107;53000;1609993800;0;
20210107;54500;1609994700;0;
20210107;60000;1609995600;0;
20210107;61500;1609996500;883.684533395813;
20210107;63000;1609997400;1767.36906679163;
20210107;64500;1609998300;2651.05360018744;
20210107;70000;1609999200;3534.73813358325;
20210107;71500;1610000100;3337.07185517378;
20210107;73000;1610001000;3139.40557676432;
20210107;74500;1610001900;2941.73929835485;
20210107;80000;1610002800;2744.07301994538;
20210107;81500;1610003700;2545.3715527737;
20210107;83000;1610004600;2346.67008560202;
20210107;84500;1610005500;2147.96861843034;
20210107;90000;1610006400;1949.26715125866;
20210107;91500;1610007300;1790.87224987379;
20210107;93000;1610008200;1632.47734848892;
20210107;94500;1610009100;1474.08244710405;
20210107;100000;1610010000;1315.68754571919;
20210107;101500;1610010900;1182.9052909649;
20210107;103000;1610011800;1050.12303621062;
20210107;104500;1610012700;917.34078145633;
20210107;110000;1610013600;784.558526702044;
20210107;111500;1610014500;643.13854206236;
20210107;113000;1610015400;501.718557422677;
20210107;114500;1610016300;360.298572782993;
20210107;120000;1610017200;218.878588143309;
20210107;121500;1610018100;215.0900363164;
20210107;123000;1610019000;211.30148448949;
20210107;124500;1610019900;207.51293266258;
20210107;130000;1610020800;203.72438083567;
20210107;131500;1610021700;199.68105320458;
20210107;133000;1610022600;195.637725573491;
20210107;134500;1610023500;191.594397942401;
20210107;140000;1610024400;187.551070311311;
20210107;141500;1610025300;276.386766228154;
20210107;143000;1610026200;365.222462144998;
20210107;144500;1610027100;454.058158061841;
20210107;150000;1610028000;542.893853978684;
20210107;151500;1610028900;593.768004420574;
20210107;153000;1610029800;644.642154862465;
20210107;154500;1610030700;695.516305304356;
20210107;160000;1610031600;746.390455746246;
20210107;161500;1610032500;747.780192058761;
20210107;163000;1610033400;749.169928371275;
20210107;164500;1610034300;750.559664683789;
20210107;170000;1610035200;751.949400996304;
20210107;171500;1610036100;703.598128115211;
20210107;173000;1610037000;655.246855234118;
20210107;174500;1610037900;606.895582353025;
20210107;180000;1610038800;558.544309471932;
20210107;181500;1610039700;542.25462893546;
20210107;183000;1610040600;525.964948398989;
20210107;184500;1610041500;509.675267862517;
20210107;190000;1610042400;493.385587326046;
20210107;191500;1610043300;521.478143930996;
20210107;193000;1610044200;549.570700535946;
20210107;194500;1610045100;577.663257140897;
20210107;200000;1610046000;605.755813745847;
20210107;201500;1610046900;628.195466193052;
20210107;203000;1610047800;650.635118640258;
20210107;204500;1610048700;673.074771087463;
20210107;210000;1610049600;695.514423534668;
20210107;211500;1610050500;769.141539579003;
20210107;213000;1610051400;842.768655623338;
20210107;214500;1610052300;916.395771667673;
20210107;220000;1610053200;990.022887712008;
20210107;221500;1610054100;742.517165784006;
20210107;223000;1610055000;495.011443856004;
20210107;224500;1610055900;247.505721928002;
20210107;230000;1610056800;0;
20210107;231500;1610057700;0;
20210107;233000;1610058600;0;
20210107;234500;1610059500;0;
20210108;0;1610060400;0;
20210108;1500;1610061300;0;
20210108;3000;1610062200;0;
20210108;4500;1610063100;0;
20210108;10000;1610064000;0;
