#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.;;;;
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: FAM --- climate region: TRY2010_6_Jahr.dat --- total energy demand: 116.376916697922 ---  Building TypeSFH_2 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de;;;;
#timestep_sec: 900;;;;
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#simulated building;SFH_2;;;
#set point temperature heating day [°C];21;;;
#set point temperature heating night [°C];17;;;
#set point temperature cooling [°C];26;;;
#orientation of the building [°];0;;;
#climate region;TRY2010_6_Jahr.dat;;;
#number of houses;1;;;
#number of apartments;1;;;
#number of occupants;4;;;
#working pattern;FAM;;;
#specific heating load;162;kWh/m²;;
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;
20210102;113000;1609583400;5567.86219634843;
20210102;114500;1609584300;5295.58007608365;
20210102;120000;1609585200;5023.29795581886;
20210102;121500;1609586100;4893.39911487163;
20210102;123000;1609587000;4763.5002739244;
20210102;124500;1609587900;4633.60143297717;
20210102;130000;1609588800;4503.70259202994;
20210102;131500;1609589700;4403.89407463658;
20210102;133000;1609590600;4304.08555724322;
20210102;134500;1609591500;4204.27703984986;
20210102;140000;1609592400;4104.4685224565;
20210102;141500;1609593300;3777.11332636639;
20210102;143000;1609594200;3449.75813027628;
20210102;144500;1609595100;3122.40293418617;
20210102;150000;1609596000;2795.04773809606;
20210102;151500;1609596900;3114.92673434562;
20210102;153000;1609597800;3434.80573059519;
20210102;154500;1609598700;3754.68472684476;
20210102;160000;1609599600;4074.56372309433;
20210102;161500;1609600500;4067.95278420433;
20210102;163000;1609601400;4061.34184531434;
20210102;164500;1609602300;4054.73090642435;
20210102;170000;1609603200;4048.11996753435;
20210102;171500;1609604100;4035.26897021554;
20210102;173000;1609605000;4022.41797289672;
20210102;174500;1609605900;4009.56697557791;
20210102;180000;1609606800;3996.71597825909;
20210102;181500;1609607700;3893.1740033573;
20210102;183000;1609608600;3789.63202845551;
20210102;184500;1609609500;3686.09005355372;
20210102;190000;1609610400;3582.54807865193;
20210102;191500;1609611300;3493.8484363548;
20210102;193000;1609612200;3405.14879405768;
20210102;194500;1609613100;3316.44915176056;
20210102;200000;1609614000;3227.74950946343;
20210102;201500;1609614900;3467.59191488395;
20210102;203000;1609615800;3707.43432030447;
20210102;204500;1609616700;3947.27672572499;
20210102;210000;1609617600;4187.11913114551;
20210102;211500;1609618500;4174.73550550197;
20210102;213000;1609619400;4162.35187985844;
20210102;214500;1609620300;4149.9682542149;
20210102;220000;1609621200;4137.58462857137;
20210102;221500;1609622100;3103.18847142853;
20210102;223000;1609623000;2068.79231428568;
20210102;224500;1609623900;1034.39615714284;
20210102;230000;1609624800;0;
20210102;231500;1609625700;0;
20210102;233000;1609626600;0;
20210102;234500;1609627500;0;
20210103;0;1609628400;0;
20210103;1500;1609629300;249.980668975399;
20210103;3000;1609630200;499.961337950798;
20210103;4500;1609631100;749.942006926197;
20210103;10000;1609632000;999.922675901597;
20210103;11500;1609632900;1226.82150963919;
20210103;13000;1609633800;1453.72034337678;
20210103;14500;1609634700;1680.61917711438;
20210103;20000;1609635600;1907.51801085197;
20210103;21500;1609636500;2060.44110408857;
20210103;23000;1609637400;2213.36419732517;
20210103;24500;1609638300;2366.28729056176;
20210103;30000;1609639200;2519.21038379836;
20210103;31500;1609640100;2626.37960751735;
20210103;33000;1609641000;2733.54883123635;
20210103;34500;1609641900;2840.71805495534;
20210103;40000;1609642800;2947.88727867434;
20210103;41500;1609643700;3042.13368437578;
20210103;43000;1609644600;3136.38009007722;
20210103;44500;1609645500;3230.62649577867;
20210103;50000;1609646400;3324.87290148011;
20210103;51500;1609647300;3337.09934227504;
20210103;53000;1609648200;3349.32578306998;
20210103;54500;1609649100;3361.55222386491;
20210103;60000;1609650000;3373.77866465984;
20210103;61500;1609650900;4780.78886279436;
20210103;63000;1609651800;6187.79906092887;
20210103;64500;1609652700;7594.80925906339;
20210103;70000;1609653600;9001.81945719791;
20210103;71500;1609654500;8732.64961735292;
20210103;73000;1609655400;8463.47977750794;
20210103;74500;1609656300;8194.30993766295;
20210103;80000;1609657200;7925.14009781797;
20210103;81500;1609658100;7744.25897678679;
20210103;83000;1609659000;7563.37785575561;
20210103;84500;1609659900;7382.49673472443;
20210103;90000;1609660800;7201.61561369325;
20210103;91500;1609661700;7031.0050544105;
20210103;93000;1609662600;6860.39449512774;
20210103;94500;1609663500;6689.78393584498;
20210103;100000;1609664400;6519.17337656223;
20210103;101500;1609665300;6300.07331759026;
20210103;103000;1609666200;6080.97325861829;
20210103;104500;1609667100;5861.87319964632;
20210103;110000;1609668000;5642.77314067435;
20210103;111500;1609668900;5439.02070994822;
20210103;113000;1609669800;5235.2682792221;
20210103;114500;1609670700;5031.51584849597;
20210103;120000;1609671600;4827.76341776985;
20210103;121500;1609672500;4760.43564672617;
20210103;123000;1609673400;4693.1078756825;
20210103;124500;1609674300;4625.78010463882;
20210103;130000;1609675200;4558.45233359515;
20210103;131500;1609676100;4674.23558658919;
20210103;133000;1609677000;4790.01883958323;
20210103;134500;1609677900;4905.80209257727;
20210103;140000;1609678800;5021.58534557131;
20210103;141500;1609679700;5085.48083536914;
20210103;143000;1609680600;5149.37632516697;
20210103;144500;1609681500;5213.2718149648;
20210103;150000;1609682400;5277.16730476263;
20210103;151500;1609683300;5332.66142072997;
20210103;153000;1609684200;5388.15553669731;
20210103;154500;1609685100;5443.64965266465;
20210103;160000;1609686000;5499.14376863199;
20210103;161500;1609686900;5492.02740464209;
20210103;163000;1609687800;5484.91104065218;
20210103;164500;1609688700;5477.79467666228;
20210103;170000;1609689600;5470.67831267238;
20210103;171500;1609690500;5403.60876173717;
20210103;173000;1609691400;5336.53921080196;
20210103;174500;1609692300;5269.46965986676;
20210103;180000;1609693200;5202.40010893155;
20210103;181500;1609694100;5294.14990561281;
20210103;183000;1609695000;5385.89970229408;
20210103;184500;1609695900;5477.64949897534;
20210103;190000;1609696800;5569.3992956566;
20210103;191500;1609697700;5594.01791743762;
20210103;193000;1609698600;5618.63653921863;
20210103;194500;1609699500;5643.25516099965;
20210103;200000;1609700400;5667.87378278066;
20210103;201500;1609701300;5744.63370939338;
20210103;203000;1609702200;5821.39363600609;
20210103;204500;1609703100;5898.15356261881;
20210103;210000;1609704000;5974.91348923152;
20210103;211500;1609704900;6061.03146913883;
20210103;213000;1609705800;6147.14944904613;
20210103;214500;1609706700;6233.26742895344;
20210103;220000;1609707600;6319.38540886074;
20210103;221500;1609708500;4937.85613335512;
20210103;223000;1609709400;3556.32685784949;
20210103;224500;1609710300;2174.79758234386;
20210103;230000;1609711200;793.268306838234;
20210103;231500;1609712100;1151.0969802877;
20210103;233000;1609713000;1508.92565373717;
20210103;234500;1609713900;1866.75432718663;
20210104;0;1609714800;2224.5830006361;
20210104;1500;1609715700;2456.03620224094;
20210104;3000;1609716600;2687.48940384579;
20210104;4500;1609717500;2918.94260545063;
20210104;10000;1609718400;3150.39580705548;
20210104;11500;1609719300;3298.45151622488;
20210104;13000;1609720200;3446.50722539427;
20210104;14500;1609721100;3594.56293456367;
20210104;20000;1609722000;3742.61864373307;
20210104;21500;1609722900;3840.62420732406;
20210104;23000;1609723800;3938.62977091504;
20210104;24500;1609724700;4036.63533450603;
20210104;30000;1609725600;4134.64089809702;
20210104;31500;1609726500;4204.4729291925;
20210104;33000;1609727400;4274.30496028799;
20210104;34500;1609728300;4344.13699138348;
20210104;40000;1609729200;4413.96902247896;
20210104;41500;1609730100;4440.00064748069;
20210104;43000;1609731000;4466.03227248241;
20210104;44500;1609731900;4492.06389748414;
20210104;50000;1609732800;4518.09552248587;
20210104;51500;1609733700;4528.73099873355;
20210104;53000;1609734600;4539.36647498123;
20210104;54500;1609735500;4550.0019512289;
20210104;60000;1609736400;4560.63742747658;
20210104;61500;1609737300;5884.01784174892;
20210104;63000;1609738200;7207.39825602126;
20210104;64500;1609739100;8530.7786702936;
20210104;70000;1609740000;9854.15908456594;
20210104;71500;1609740900;9505.07252228563;
20210104;73000;1609741800;9155.98596000532;
20210104;74500;1609742700;8806.89939772501;
20210104;80000;1609743600;8457.81283544469;
20210104;81500;1609744500;8311.18604058276;
20210104;83000;1609745400;8164.55924572083;
20210104;84500;1609746300;8017.9324508589;
20210104;90000;1609747200;7871.30565599696;
20210104;91500;1609748100;7678.27371999586;
20210104;93000;1609749000;7485.24178399476;
20210104;94500;1609749900;7292.20984799366;
20210104;100000;1609750800;7099.17791199256;
20210104;101500;1609751700;6948.24709231958;
20210104;103000;1609752600;6797.31627264659;
20210104;104500;1609753500;6646.38545297361;
20210104;110000;1609754400;6495.45463330062;
20210104;111500;1609755300;6445.977589477;
20210104;113000;1609756200;6396.50054565338;
20210104;114500;1609757100;6347.02350182976;
20210104;120000;1609758000;6297.54645800614;
20210104;121500;1609758900;6091.57771577106;
20210104;123000;1609759800;5885.60897353598;
20210104;124500;1609760700;5679.64023130091;
20210104;130000;1609761600;5473.67148906583;
20210104;131500;1609762500;5531.08862804713;
20210104;133000;1609763400;5588.50576702844;
20210104;134500;1609764300;5645.92290600974;
20210104;140000;1609765200;5703.34004499105;
20210104;141500;1609766100;5701.38264861258;
20210104;143000;1609767000;5699.42525223411;
20210104;144500;1609767900;5697.46785585565;
20210104;150000;1609768800;5695.51045947718;
20210104;151500;1609769700;5703.55300243171;
20210104;153000;1609770600;5711.59554538624;
20210104;154500;1609771500;5719.63808834077;
20210104;160000;1609772400;5727.68063129531;
20210104;161500;1609773300;5623.36465680404;
20210104;163000;1609774200;5519.04868231278;
20210104;164500;1609775100;5414.73270782152;
20210104;170000;1609776000;5310.41673333026;
20210104;171500;1609776900;5269.81973703517;
20210104;173000;1609777800;5229.22274074008;
20210104;174500;1609778700;5188.62574444498;
20210104;180000;1609779600;5148.02874814989;
20210104;181500;1609780500;5093.09788255633;
20210104;183000;1609781400;5038.16701696278;
20210104;184500;1609782300;4983.23615136922;
20210104;190000;1609783200;4928.30528577566;
20210104;191500;1609784100;4898.16308604193;
20210104;193000;1609785000;4868.0208863082;
20210104;194500;1609785900;4837.87868657448;
20210104;200000;1609786800;4807.73648684075;
20210104;201500;1609787700;4847.45079516505;
20210104;203000;1609788600;4887.16510348936;
20210104;204500;1609789500;4926.87941181367;
20210104;210000;1609790400;4966.59372013798;
20210104;211500;1609791300;4958.23024796312;
20210104;213000;1609792200;4949.86677578826;
20210104;214500;1609793100;4941.5033036134;
20210104;220000;1609794000;4933.13983143854;
20210104;221500;1609794900;3699.8548735789;
20210104;223000;1609795800;2466.56991571927;
20210104;224500;1609796700;1233.28495785963;
20210104;230000;1609797600;0;
20210104;231500;1609798500;254.908560687988;
20210104;233000;1609799400;509.817121375975;
20210104;234500;1609800300;764.725682063963;
20210105;0;1609801200;1019.63424275195;
20210105;1500;1609802100;1280.84419386981;
20210105;3000;1609803000;1542.05414498766;
20210105;4500;1609803900;1803.26409610552;
20210105;10000;1609804800;2064.47404722338;
20210105;11500;1609805700;2236.43291728601;
20210105;13000;1609806600;2408.39178734864;
20210105;14500;1609807500;2580.35065741127;
20210105;20000;1609808400;2752.3095274739;
20210105;21500;1609809300;2874.63796432639;
20210105;23000;1609810200;2996.96640117889;
20210105;24500;1609811100;3119.29483803138;
20210105;30000;1609812000;3241.62327488387;
20210105;31500;1609812900;3315.81459330707;
20210105;33000;1609813800;3390.00591173026;
20210105;34500;1609814700;3464.19723015346;
20210105;40000;1609815600;3538.38854857666;
20210105;41500;1609816500;3510.95422954958;
20210105;43000;1609817400;3483.51991052251;
20210105;44500;1609818300;3456.08559149544;
20210105;50000;1609819200;3428.65127246837;
20210105;51500;1609820100;3469.28800147104;
20210105;53000;1609821000;3509.92473047371;
20210105;54500;1609821900;3550.56145947638;
20210105;60000;1609822800;3591.19818847905;
20210105;61500;1609823700;5010.90082962899;
20210105;63000;1609824600;6430.60347077893;
20210105;64500;1609825500;7850.30611192886;
20210105;70000;1609826400;9270.0087530788;
20210105;71500;1609827300;8932.71711774077;
20210105;73000;1609828200;8595.42548240274;
20210105;74500;1609829100;8258.13384706471;
20210105;80000;1609830000;7920.84221172668;
20210105;81500;1609830900;7692.90549491992;
20210105;83000;1609831800;7464.96877811316;
20210105;84500;1609832700;7237.0320613064;
20210105;90000;1609833600;7009.09534449964;
20210105;91500;1609834500;6875.05253246184;
20210105;93000;1609835400;6741.00972042404;
20210105;94500;1609836300;6606.96690838624;
20210105;100000;1609837200;6472.92409634844;
20210105;101500;1609838100;6270.57230330283;
20210105;103000;1609839000;6068.22051025722;
20210105;104500;1609839900;5865.86871721161;
20210105;110000;1609840800;5663.516924166;
20210105;111500;1609841700;5592.6786665825;
20210105;113000;1609842600;5521.840408999;
20210105;114500;1609843500;5451.0021514155;
20210105;120000;1609844400;5380.163893832;
20210105;121500;1609845300;5305.57891756694;
20210105;123000;1609846200;5230.99394130187;
20210105;124500;1609847100;5156.4089650368;
20210105;130000;1609848000;5081.82398877173;
20210105;131500;1609848900;4959.20666612978;
20210105;133000;1609849800;4836.58934348784;
20210105;134500;1609850700;4713.97202084589;
20210105;140000;1609851600;4591.35469820394;
20210105;141500;1609852500;4626.73101447003;
20210105;143000;1609853400;4662.10733073613;
20210105;144500;1609854300;4697.48364700223;
20210105;150000;1609855200;4732.85996326832;
20210105;151500;1609856100;4719.42644767112;
20210105;153000;1609857000;4705.99293207391;
20210105;154500;1609857900;4692.5594164767;
20210105;160000;1609858800;4679.1259008795;
20210105;161500;1609859700;4631.22743832307;
20210105;163000;1609860600;4583.32897576665;
20210105;164500;1609861500;4535.43051321023;
20210105;170000;1609862400;4487.5320506538;
20210105;171500;1609863300;4440.29035780744;
20210105;173000;1609864200;4393.04866496108;
20210105;174500;1609865100;4345.80697211471;
20210105;180000;1609866000;4298.56527926835;
20210105;181500;1609866900;4254.33987257488;
20210105;183000;1609867800;4210.1144658814;
20210105;184500;1609868700;4165.88905918793;
20210105;190000;1609869600;4121.66365249446;
20210105;191500;1609870500;4042.21829616073;
20210105;193000;1609871400;3962.772939827;
20210105;194500;1609872300;3883.32758349327;
20210105;200000;1609873200;3803.88222715955;
20210105;201500;1609874100;3838.56757045253;
20210105;203000;1609875000;3873.25291374552;
20210105;204500;1609875900;3907.93825703851;
20210105;210000;1609876800;3942.6236003315;
20210105;211500;1609877700;3933.43671439591;
20210105;213000;1609878600;3924.24982846032;
20210105;214500;1609879500;3915.06294252473;
20210105;220000;1609880400;3905.87605658914;
20210105;221500;1609881300;2929.40704244186;
20210105;223000;1609882200;1952.93802829457;
20210105;224500;1609883100;976.469014147286;
20210105;230000;1609884000;0;
20210105;231500;1609884900;0;
20210105;233000;1609885800;0;
20210105;234500;1609886700;0;
20210106;0;1609887600;0;
20210106;1500;1609888500;59.2503596461937;
20210106;3000;1609889400;118.500719292387;
20210106;4500;1609890300;177.751078938581;
20210106;10000;1609891200;237.001438584775;
20210106;11500;1609892100;431.599890588279;
20210106;13000;1609893000;626.198342591783;
20210106;14500;1609893900;820.796794595287;
20210106;20000;1609894800;1015.39524659879;
20210106;21500;1609895700;1140.9526219736;
20210106;23000;1609896600;1266.50999734842;
20210106;24500;1609897500;1392.06737272323;
20210106;30000;1609898400;1517.62474809804;
20210106;31500;1609899300;1612.28538583662;
20210106;33000;1609900200;1706.94602357521;
20210106;34500;1609901100;1801.60666131379;
20210106;40000;1609902000;1896.26729905238;
20210106;41500;1609902900;1994.64665606625;
20210106;43000;1609903800;2093.02601308012;
20210106;44500;1609904700;2191.40537009399;
20210106;50000;1609905600;2289.78472710786;
20210106;51500;1609906500;2431.28605898759;
20210106;53000;1609907400;2572.78739086733;
20210106;54500;1609908300;2714.28872274707;
20210106;60000;1609909200;2855.7900546268;
20210106;61500;1609910100;4179.45420954563;
20210106;63000;1609911000;5503.11836446446;
20210106;64500;1609911900;6826.78251938329;
20210106;70000;1609912800;8150.44667430212;
20210106;71500;1609913700;7947.56544346654;
20210106;73000;1609914600;7744.68421263096;
20210106;74500;1609915500;7541.80298179538;
20210106;80000;1609916400;7338.9217509598;
20210106;81500;1609917300;7121.13474148401;
20210106;83000;1609918200;6903.34773200822;
20210106;84500;1609919100;6685.56072253243;
20210106;90000;1609920000;6467.77371305664;
20210106;91500;1609920900;6244.34091279337;
20210106;93000;1609921800;6020.9081125301;
20210106;94500;1609922700;5797.47531226683;
20210106;100000;1609923600;5574.04251200356;
20210106;101500;1609924500;5385.82937675339;
20210106;103000;1609925400;5197.61624150322;
20210106;104500;1609926300;5009.40310625305;
20210106;110000;1609927200;4821.18997100288;
20210106;111500;1609928100;4434.37876096454;
20210106;113000;1609929000;4047.5675509262;
20210106;114500;1609929900;3660.75634088786;
20210106;120000;1609930800;3273.94513084952;
20210106;121500;1609931700;3188.86348493582;
20210106;123000;1609932600;3103.78183902212;
20210106;124500;1609933500;3018.70019310842;
20210106;130000;1609934400;2933.61854719472;
20210106;131500;1609935300;3281.38760920461;
20210106;133000;1609936200;3629.1566712145;
20210106;134500;1609937100;3976.92573322438;
20210106;140000;1609938000;4324.69479523427;
20210106;141500;1609938900;4382.66461678846;
20210106;143000;1609939800;4440.63443834265;
20210106;144500;1609940700;4498.60425989684;
20210106;150000;1609941600;4556.57408145103;
20210106;151500;1609942500;4563.78506178234;
20210106;153000;1609943400;4570.99604211364;
20210106;154500;1609944300;4578.20702244494;
20210106;160000;1609945200;4585.41800277624;
20210106;161500;1609946100;4601.81439485697;
20210106;163000;1609947000;4618.2107869377;
20210106;164500;1609947900;4634.60717901842;
20210106;170000;1609948800;4651.00357109915;
20210106;171500;1609949700;4591.47415468162;
20210106;173000;1609950600;4531.94473826409;
20210106;174500;1609951500;4472.41532184656;
20210106;180000;1609952400;4412.88590542903;
20210106;181500;1609953300;4437.04225128524;
20210106;183000;1609954200;4461.19859714146;
20210106;184500;1609955100;4485.35494299768;
20210106;190000;1609956000;4509.51128885389;
20210106;191500;1609956900;4484.08162936004;
20210106;193000;1609957800;4458.65196986619;
20210106;194500;1609958700;4433.22231037234;
20210106;200000;1609959600;4407.79265087848;
20210106;201500;1609960500;4492.10851286257;
20210106;203000;1609961400;4576.42437484665;
20210106;204500;1609962300;4660.74023683074;
20210106;210000;1609963200;4745.05609881482;
20210106;211500;1609964100;4825.8182059466;
20210106;213000;1609965000;4906.58031307838;
20210106;214500;1609965900;4987.34242021016;
20210106;220000;1609966800;5068.10452734194;
20210106;221500;1609967700;3801.07839550645;
20210106;223000;1609968600;2534.05226367097;
20210106;224500;1609969500;1267.02613183548;
20210106;230000;1609970400;0;
20210106;231500;1609971300;276.555910558448;
20210106;233000;1609972200;553.111821116897;
20210106;234500;1609973100;829.667731675345;
20210107;0;1609974000;1106.22364223379;
20210107;1500;1609974900;1389.03692598958;
20210107;3000;1609975800;1671.85020974538;
20210107;4500;1609976700;1954.66349350117;
20210107;10000;1609977600;2237.47677725696;
20210107;11500;1609978500;2415.93626177045;
20210107;13000;1609979400;2594.39574628395;
20210107;14500;1609980300;2772.85523079744;
20210107;20000;1609981200;2951.31471531094;
20210107;21500;1609982100;3084.66624731279;
20210107;23000;1609983000;3218.01777931465;
20210107;24500;1609983900;3351.36931131651;
20210107;30000;1609984800;3484.72084331837;
20210107;31500;1609985700;3573.66498226569;
20210107;33000;1609986600;3662.609121213;
20210107;34500;1609987500;3751.55326016032;
20210107;40000;1609988400;3840.49739910764;
20210107;41500;1609989300;3886.34524405805;
20210107;43000;1609990200;3932.19308900845;
20210107;44500;1609991100;3978.04093395886;
20210107;50000;1609992000;4023.88877890927;
20210107;51500;1609992900;4041.0885448431;
20210107;53000;1609993800;4058.28831077693;
20210107;54500;1609994700;4075.48807671076;
20210107;60000;1609995600;4092.68784264458;
20210107;61500;1609996500;5521.97511637302;
20210107;63000;1609997400;6951.26239010146;
20210107;64500;1609998300;8380.54966382989;
