#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 2 --- socioeconomic factor: MFHkl --- climate region: TRY2010_6_Jahr.dat --- total domestic hot water energy demand: 7116 ---  Building TypeMFH_2 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de
#timestep_sec: 900
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_dhw;W;power;heating demand for water heating 
#simulated building;MFH_2
#climate region;TRY2010_6_Jahr.dat
#number of houses;1
#number of apartments;4
#number of occupants per apartment;2
#working pattern;MFHkl
#total number of occupants;8
#specific DHW demand per person;1779;kWh/p
YYYYMMDD;hhmmss;unixtimestamp;Q_dhw
20210101;134500;1609505100;438.173914756932
20210101;140000;1609506000;504.223020577234
20210101;141500;1609506900;372.12480893663
20210101;143000;1609507800;466.263764358669
20210101;144500;1609508700;372.12480893663
20210101;150000;1609509600;372.12480893663
20210101;151500;1609510500;372.12480893663
20210101;153000;1609511400;372.12480893663
20210101;154500;1609512300;372.12480893663
20210101;160000;1609513200;372.12480893663
20210101;161500;1609514100;2497.84315717622
20210101;163000;1609515000;372.12480893663
20210101;164500;1609515900;372.12480893663
20210101;170000;1609516800;372.12480893663
20210101;171500;1609517700;372.12480893663
20210101;173000;1609518600;372.12480893663
20210101;174500;1609519500;372.12480893663
20210101;180000;1609520400;372.12480893663
20210101;181500;1609521300;2680.04758702533
20210101;183000;1609522200;372.12480893663
20210101;184500;1609523100;372.12480893663
20210101;190000;1609524000;372.12480893663
20210101;191500;1609524900;372.12480893663
20210101;193000;1609525800;372.12480893663
20210101;194500;1609526700;4161.97694979807
20210101;200000;1609527600;372.12480893663
20210101;201500;1609528500;372.12480893663
20210101;203000;1609529400;372.12480893663
20210101;204500;1609530300;372.12480893663
20210101;210000;1609531200;372.12480893663
20210101;211500;1609532100;372.12480893663
20210101;213000;1609533000;372.12480893663
20210101;214500;1609533900;584.69664376059
20210101;220000;1609534800;6961.85168847937
20210101;221500;1609535700;372.12480893663
20210101;223000;1609536600;372.12480893663
20210101;224500;1609537500;372.12480893663
20210101;230000;1609538400;372.12480893663
20210101;231500;1609539300;372.12480893663
20210101;233000;1609540200;372.12480893663
20210101;234500;1609541100;372.12480893663
20210102;000000;1609542000;2343.65027210146
20210102;001500;1609542900;2343.65685285968
20210102;003000;1609543800;3383.87506780393
20210102;004500;1609544700;372.717077175829
20210102;010000;1609545600;372.717077175829
20210102;011500;1609546500;372.717077175829
20210102;013000;1609547400;372.717077175829
20210102;014500;1609548300;372.717077175829
20210102;020000;1609549200;372.717077175829
20210102;021500;1609550100;372.717077175829
20210102;023000;1609551000;372.717077175829
20210102;024500;1609551900;372.717077175829
20210102;030000;1609552800;372.717077175829
20210102;031500;1609553700;372.717077175829
20210102;033000;1609554600;372.717077175829
20210102;034500;1609555500;372.717077175829
20210102;040000;1609556400;372.717077175829
20210102;041500;1609557300;372.717077175829
20210102;043000;1609558200;372.717077175829
20210102;044500;1609559100;372.717077175829
20210102;050000;1609560000;372.717077175829
20210102;051500;1609560900;372.717077175829
20210102;053000;1609561800;372.717077175829
20210102;054500;1609562700;655.583433871196
20210102;060000;1609563600;372.717077175829
20210102;061500;1609564500;1618.24151875382
20210102;063000;1609565400;372.717077175829
20210102;064500;1609566300;1815.18341763581
20210102;070000;1609567200;4113.85276250165
20210102;071500;1609568100;4205.09997433887
20210102;073000;1609569000;372.717077175829
20210102;074500;1609569900;372.717077175829
20210102;080000;1609570800;372.717077175829
20210102;081500;1609571700;2927.63900861786
20210102;083000;1609572600;372.717077175829
20210102;084500;1609573500;372.717077175829
20210102;090000;1609574400;3292.62785596672
20210102;091500;1609575300;372.717077175829
20210102;093000;1609576200;3552.68240970278
20210102;094500;1609577100;372.717077175829
20210102;100000;1609578000;372.717077175829
20210102;101500;1609578900;372.717077175829
20210102;103000;1609579800;372.717077175829
20210102;104500;1609580700;372.717077175829
20210102;110000;1609581600;372.717077175829
20210102;111500;1609582500;372.717077175829
20210102;113000;1609583400;372.717077175829
20210102;114500;1609584300;372.717077175829
20210102;120000;1609585200;372.717077175829
20210102;121500;1609586100;372.717077175829
20210102;123000;1609587000;372.717077175829
20210102;124500;1609587900;372.717077175829
20210102;130000;1609588800;372.717077175829
20210102;131500;1609589700;1855.48426953058
20210102;133000;1609590600;372.717077175829
20210102;134500;1609591500;372.717077175829
20210102;140000;1609592400;549.128353394445
20210102;141500;1609593300;372.717077175829
20210102;143000;1609594200;372.717077175829
20210102;144500;1609595100;372.717077175829
20210102;150000;1609596000;372.717077175829
20210102;151500;1609596900;372.717077175829
20210102;153000;1609597800;372.717077175829
20210102;154500;1609598700;372.717077175829
20210102;160000;1609599600;372.717077175829
20210102;161500;1609600500;2562.65016126899
20210102;163000;1609601400;372.717077175829
20210102;164500;1609602300;514.150255523513
20210102;170000;1609603200;514.150255523513
20210102;171500;1609604100;2075.99836480385
20210102;173000;1609605000;16964.5017629095
20210102;174500;1609605900;5619.43175781571
20210102;180000;1609606800;372.717077175829
20210102;181500;1609607700;372.717077175829
20210102;183000;1609608600;372.717077175829
20210102;184500;1609609500;372.717077175829
20210102;190000;1609610400;372.717077175829
20210102;191500;1609611300;372.717077175829
20210102;193000;1609612200;372.717077175829
20210102;194500;1609613100;372.717077175829
20210102;200000;1609614000;372.717077175829
20210102;201500;1609614900;372.717077175829
20210102;203000;1609615800;372.717077175829
20210102;204500;1609616700;372.717077175829
20210102;210000;1609617600;372.717077175829
20210102;211500;1609618500;372.717077175829
20210102;213000;1609619400;372.717077175829
20210102;214500;1609620300;372.717077175829
20210102;220000;1609621200;372.717077175829
20210102;221500;1609622100;479.17215765258
20210102;223000;1609623000;372.717077175829
20210102;224500;1609623900;372.717077175829
20210102;230000;1609624800;372.717077175829
20210102;231500;1609625700;372.717077175829
20210102;233000;1609626600;372.717077175829
20210102;234500;1609627500;372.717077175829
20210103;000000;1609628400;373.29531395427
20210103;001500;1609629300;373.301810996725
20210103;003000;1609630200;373.301810996725
20210103;004500;1609631100;373.301810996725
20210103;010000;1609632000;373.301810996725
20210103;011500;1609632900;373.301810996725
20210103;013000;1609633800;373.301810996725
20210103;014500;1609634700;373.301810996725
20210103;020000;1609635600;373.301810996725
20210103;021500;1609636500;373.301810996725
20210103;023000;1609637400;373.301810996725
20210103;024500;1609638300;373.301810996725
20210103;030000;1609639200;373.301810996725
20210103;031500;1609640100;373.301810996725
20210103;033000;1609641000;373.301810996725
20210103;034500;1609641900;373.301810996725
20210103;040000;1609642800;373.301810996725
20210103;041500;1609643700;373.301810996725
20210103;043000;1609644600;373.301810996725
20210103;044500;1609645500;464.692175198269
20210103;050000;1609646400;373.301810996725
20210103;051500;1609647300;373.301810996725
20210103;053000;1609648200;1716.74016475943
20210103;054500;1609649100;1716.74016475943
20210103;060000;1609650000;373.301810996725
20210103;061500;1609650900;3320.64105649653
20210103;063000;1609651800;373.301810996725
20210103;064500;1609652700;514.956875509119
20210103;070000;1609653600;373.301810996725
20210103;071500;1609654500;11279.2186057144
20210103;073000;1609655400;373.301810996725
20210103;074500;1609656300;373.301810996725
20210103;080000;1609657200;6271.02664746973
20210103;081500;1609658100;373.301810996725
20210103;083000;1609659000;373.301810996725
20210103;084500;1609659900;527.903843771004
20210103;090000;1609660800;4098.98232494636
20210103;091500;1609661700;373.301810996725
20210103;093000;1609662600;373.301810996725
20210103;094500;1609663500;373.301810996725
20210103;100000;1609664400;373.301810996725
20210103;101500;1609665300;373.301810996725
20210103;103000;1609666200;373.301810996725
20210103;104500;1609667100;373.301810996725
20210103;110000;1609668000;373.301810996725
20210103;111500;1609668900;2371.70444153716
20210103;113000;1609669800;860.717086738295
20210103;114500;1609670700;2810.37818970458
20210103;120000;1609671600;373.301810996725
20210103;121500;1609672500;373.301810996725
20210103;123000;1609673400;373.301810996725
20210103;124500;1609674300;373.301810996725
20210103;130000;1609675200;373.301810996725
20210103;131500;1609676100;373.301810996725
20210103;133000;1609677000;373.301810996725
20210103;134500;1609677900;467.738520671654
20210103;140000;1609678800;373.301810996725
20210103;141500;1609679700;373.301810996725
20210103;143000;1609680600;373.301810996725
20210103;144500;1609681500;373.301810996725
20210103;150000;1609682400;373.301810996725
20210103;151500;1609683300;373.301810996725
20210103;153000;1609684200;3046.4699638919
20210103;154500;1609685100;373.301810996725
20210103;160000;1609686000;373.301810996725
20210103;161500;1609686900;373.301810996725
20210103;163000;1609687800;373.301810996725
20210103;164500;1609688700;373.301810996725
20210103;170000;1609689600;373.301810996725
20210103;171500;1609690500;373.301810996725
20210103;173000;1609691400;373.301810996725
20210103;174500;1609692300;373.301810996725
20210103;180000;1609693200;373.301810996725
20210103;181500;1609694100;373.301810996725
20210103;183000;1609695000;373.301810996725
20210103;184500;1609695900;1415.15196289433
20210103;190000;1609696800;647.472903601358
20210103;191500;1609697700;373.301810996725
20210103;193000;1609698600;373.301810996725
20210103;194500;1609699500;373.301810996725
20210103;200000;1609700400;373.301810996725
20210103;201500;1609701300;373.301810996725
20210103;203000;1609702200;510.387357299041
20210103;204500;1609703100;373.301810996725
20210103;210000;1609704000;373.301810996725
20210103;211500;1609704900;373.301810996725
20210103;213000;1609705800;373.301810996725
20210103;214500;1609706700;373.301810996725
20210103;220000;1609707600;373.301810996725
20210103;221500;1609708500;6322.81452051727
20210103;223000;1609709400;18048.1982475754
20210103;224500;1609710300;514.956875509119
20210103;230000;1609711200;373.301810996725
20210103;231500;1609712100;373.301810996725
20210103;233000;1609713000;373.301810996725
20210103;234500;1609713900;373.301810996725
20210104;000000;1609714800;3119.82182167482
20210104;001500;1609715700;373.878898089026
20210104;003000;1609716600;373.878898089026
20210104;004500;1609717500;373.878898089026
20210104;010000;1609718400;373.878898089026
20210104;011500;1609719300;373.878898089026
20210104;013000;1609720200;373.878898089026
20210104;014500;1609721100;373.878898089026
20210104;020000;1609722000;373.878898089026
20210104;021500;1609722900;373.878898089026
20210104;023000;1609723800;373.878898089026
20210104;024500;1609724700;373.878898089026
20210104;030000;1609725600;373.878898089026
20210104;031500;1609726500;373.878898089026
20210104;033000;1609727400;373.878898089026
20210104;034500;1609728300;373.878898089026
20210104;040000;1609729200;492.107272263474
20210104;041500;1609730100;6048.84085846253
20210104;043000;1609731000;373.878898089026
20210104;044500;1609731900;373.878898089026
20210104;050000;1609732800;373.878898089026
20210104;051500;1609733700;373.878898089026
20210104;053000;1609734600;373.878898089026
20210104;054500;1609735500;373.878898089026
20210104;060000;1609736400;7086.19949638027
20210104;061500;1609737300;2790.31431347387
20210104;063000;1609738200;373.878898089026
20210104;064500;1609739100;373.878898089026
20210104;070000;1609740000;488.293453741718
20210104;071500;1609740900;2473.00461246374
20210104;073000;1609741800;373.878898089026
20210104;074500;1609742700;6616.33705449988
20210104;080000;1609743600;373.878898089026
20210104;081500;1609744500;373.878898089026
20210104;083000;1609745400;373.878898089026
20210104;084500;1609746300;539.398621933253
20210104;090000;1609747200;373.878898089026
20210104;091500;1609748100;373.878898089026
20210104;093000;1609749000;492.107272263474
20210104;094500;1609749900;373.878898089026
20210104;100000;1609750800;373.878898089026
20210104;101500;1609751700;373.878898089026
20210104;103000;1609752600;373.878898089026
20210104;104500;1609753500;373.878898089026
20210104;110000;1609754400;373.878898089026
20210104;111500;1609755300;373.878898089026
20210104;113000;1609756200;2692.68055931691
20210104;114500;1609757100;373.878898089026
20210104;120000;1609758000;373.878898089026
20210104;121500;1609758900;373.878898089026
20210104;123000;1609759800;373.878898089026
20210104;124500;1609760700;373.878898089026
20210104;130000;1609761600;373.878898089026
20210104;131500;1609762500;373.878898089026
20210104;133000;1609763400;373.878898089026
20210104;134500;1609764300;373.878898089026
20210104;140000;1609765200;373.878898089026
20210104;141500;1609766100;373.878898089026
20210104;143000;1609767000;373.878898089026
20210104;144500;1609767900;373.878898089026
20210104;150000;1609768800;373.878898089026
20210104;151500;1609769700;373.878898089026
20210104;153000;1609770600;373.878898089026
20210104;154500;1609771500;373.878898089026
20210104;160000;1609772400;373.878898089026
20210104;161500;1609773300;373.878898089026
20210104;163000;1609774200;373.878898089026
20210104;164500;1609775100;373.878898089026
20210104;170000;1609776000;373.878898089026
20210104;171500;1609776900;373.878898089026
20210104;173000;1609777800;373.878898089026
20210104;174500;1609778700;373.878898089026
20210104;180000;1609779600;373.878898089026
20210104;181500;1609780500;17627.5938905149
20210104;183000;1609781400;373.878898089026
20210104;184500;1609782300;373.878898089026
20210104;190000;1609783200;373.878898089026
20210104;191500;1609784100;373.878898089026
20210104;193000;1609785000;373.878898089026
20210104;194500;1609785900;373.878898089026
20210104;200000;1609786800;373.878898089026
20210104;201500;1609787700;373.878898089026
20210104;203000;1609788600;373.878898089026
20210104;204500;1609789500;373.878898089026
20210104;210000;1609790400;373.878898089026
20210104;211500;1609791300;373.878898089026
20210104;213000;1609792200;373.878898089026
20210104;214500;1609793100;373.878898089026
20210104;220000;1609794000;492.107272263474
20210104;221500;1609794900;373.878898089026
20210104;223000;1609795800;373.878898089026
20210104;224500;1609796700;373.878898089026
20210104;230000;1609797600;373.878898089026
20210104;231500;1609798500;373.878898089026
20210104;233000;1609799400;373.878898089026
20210104;234500;1609800300;373.878898089026
20210105;000000;1609801200;374.441902996184
20210105;001500;1609802100;374.448228894018
20210105;003000;1609803000;374.448228894018
20210105;004500;1609803900;374.448228894018
20210105;010000;1609804800;374.448228894018
20210105;011500;1609805700;374.448228894018
20210105;013000;1609806600;374.448228894018
20210105;014500;1609807500;374.448228894018
20210105;020000;1609808400;374.448228894018
20210105;021500;1609809300;374.448228894018
20210105;023000;1609810200;374.448228894018
20210105;024500;1609811100;374.448228894018
20210105;030000;1609812000;374.448228894018
20210105;031500;1609812900;374.448228894018
20210105;033000;1609813800;374.448228894018
20210105;034500;1609814700;374.448228894018
20210105;040000;1609815600;374.448228894018
20210105;041500;1609816500;374.448228894018
20210105;043000;1609817400;374.448228894018
20210105;044500;1609818300;374.448228894018
20210105;050000;1609819200;374.448228894018
20210105;051500;1609820100;374.448228894018
20210105;053000;1609821000;374.448228894018
20210105;054500;1609821900;374.448228894018
20210105;060000;1609822800;374.448228894018
20210105;061500;1609823700;2513.43883503062
20210105;063000;1609824600;4658.54084289905
20210105;064500;1609825500;485.217385283235
20210105;070000;1609826400;374.448228894018
20210105;071500;1609827300;595.986541672452
20210105;073000;1609828200;5912.90604835487
20210105;074500;1609829100;2721.22649391247
20210105;080000;1609830000;2638.72257053291
20210105;081500;1609830900;1593.67287439188
20210105;083000;1609831800;374.448228894018
20210105;084500;1609832700;374.448228894018
20210105;090000;1609833600;374.448228894018
20210105;091500;1609834500;2299.53977441696
20210105;093000;1609835400;765.577939730426
20210105;094500;1609836300;374.448228894018
20210105;100000;1609837200;374.448228894018
20210105;101500;1609838100;374.448228894018
20210105;103000;1609839000;374.448228894018
20210105;104500;1609839900;374.448228894018
20210105;110000;1609840800;3967.95244720352
20210105;111500;1609841700;374.448228894018
20210105;113000;1609842600;374.448228894018
20210105;114500;1609843500;374.448228894018
20210105;120000;1609844400;374.448228894018
20210105;121500;1609845300;3454.59470173073
20210105;123000;1609846200;374.448228894018
20210105;124500;1609847100;1566.1715665987
20210105;130000;1609848000;545.567477384946
20210105;131500;1609848900;374.448228894018
20210105;133000;1609849800;374.448228894018
20210105;134500;1609850700;374.448228894018
20210105;140000;1609851600;374.448228894018
20210105;141500;1609852500;374.448228894018
20210105;143000;1609853400;374.448228894018
20210105;144500;1609854300;374.448228894018
20210105;150000;1609855200;374.448228894018
20210105;151500;1609856100;374.448228894018
20210105;153000;1609857000;374.448228894018
20210105;154500;1609857900;374.448228894018
20210105;160000;1609858800;374.448228894018
20210105;161500;1609859700;374.448228894018
20210105;163000;1609860600;374.448228894018
20210105;164500;1609861500;374.448228894018
20210105;170000;1609862400;374.448228894018
20210105;171500;1609863300;374.448228894018
20210105;173000;1609864200;374.448228894018
20210105;174500;1609865100;374.448228894018
20210105;180000;1609866000;374.448228894018
20210105;181500;1609866900;374.448228894018
20210105;183000;1609867800;658.628409423595
20210105;184500;1609868700;374.448228894018
20210105;190000;1609869600;374.448228894018
20210105;191500;1609870500;374.448228894018
20210105;193000;1609871400;374.448228894018
20210105;194500;1609872300;3796.83319871259
20210105;200000;1609873200;374.448228894018
20210105;201500;1609874100;2354.54239000333
20210105;203000;1609875000;924.474384757716
20210105;204500;1609875900;374.448228894018
20210105;210000;1609876800;374.448228894018
20210105;211500;1609877700;3967.95244720352
20210105;213000;1609878600;374.448228894018
20210105;214500;1609879500;374.448228894018
20210105;220000;1609880400;374.448228894018
20210105;221500;1609881300;5416.35465764459
20210105;223000;1609882200;3903.78272901942
20210105;224500;1609883100;374.448228894018
20210105;230000;1609884000;374.448228894018
20210105;231500;1609884900;374.448228894018
20210105;233000;1609885800;374.448228894018
20210105;234500;1609886700;374.448228894018
20210106;000000;1609887600;375.003458040596
20210106;001500;1609888500;375.009696570333
20210106;003000;1609889400;375.009696570333
20210106;004500;1609890300;375.009696570333
20210106;010000;1609891200;375.009696570333
20210106;011500;1609892100;375.009696570333
20210106;013000;1609893000;375.009696570333
20210106;014500;1609893900;375.009696570333
20210106;020000;1609894800;375.009696570333
20210106;021500;1609895700;375.009696570333
20210106;023000;1609896600;375.009696570333
20210106;024500;1609897500;375.009696570333
20210106;030000;1609898400;375.009696570333
20210106;031500;1609899300;375.009696570333
20210106;033000;1609900200;375.009696570333
20210106;034500;1609901100;375.009696570333
20210106;040000;1609902000;375.009696570333
20210106;041500;1609902900;375.009696570333
20210106;043000;1609903800;375.009696570333
20210106;044500;1609904700;375.009696570333
20210106;050000;1609905600;375.009696570333
20210106;051500;1609906500;375.009696570333
20210106;053000;1609907400;375.009696570333
20210106;054500;1609908300;375.009696570333
20210106;060000;1609909200;375.009696570333
20210106;061500;1609910100;375.009696570333
20210106;063000;1609911000;375.009696570333
20210106;064500;1609911900;375.009696570333
20210106;070000;1609912800;497.421006450903
20210106;071500;1609913700;375.009696570333
20210106;073000;1609914600;375.009696570333
20210106;074500;1609915500;375.009696570333
20210106;080000;1609916400;375.009696570333
20210106;081500;1609917300;375.009696570333
20210106;083000;1609918200;4003.73996384247
20210106;084500;1609919100;4003.73996384247
20210106;090000;1609920000;375.009696570333
20210106;091500;1609920900;375.009696570333
20210106;093000;1609921800;375.009696570333
20210106;094500;1609922700;3459.77470556069
20210106;100000;1609923600;375.009696570333
20210106;101500;1609924500;3354.1949507887
20210106;103000;1609925400;375.009696570333
20210106;104500;1609926300;375.009696570333
20210106;110000;1609927200;375.009696570333
20210106;111500;1609928100;541.030035595856
20210106;113000;1609929000;5761.1073313154
20210106;114500;1609929900;375.009696570333
20210106;120000;1609930800;375.009696570333
20210106;121500;1609931700;375.009696570333
20210106;123000;1609932600;375.009696570333
20210106;124500;1609933500;1338.99876187982
20210106;130000;1609934400;604.530902596401
20210106;131500;1609935300;2440.70055080495
20210106;133000;1609936200;375.009696570333
20210106;134500;1609937100;375.009696570333
20210106;140000;1609938000;1412.44554780816
20210106;141500;1609938900;375.009696570333
20210106;143000;1609939800;375.009696570333
20210106;144500;1609940700;375.009696570333
20210106;150000;1609941600;375.009696570333
20210106;151500;1609942500;864.654936092612
20210106;153000;1609943400;375.009696570333
20210106;154500;1609944300;375.009696570333
20210106;160000;1609945200;375.009696570333
20210106;161500;1609946100;375.009696570333
20210106;163000;1609947000;375.009696570333
20210106;164500;1609947900;375.009696570333
20210106;170000;1609948800;375.009696570333
20210106;171500;1609949700;375.009696570333
20210106;173000;1609950600;375.009696570333
20210106;174500;1609951500;375.009696570333
20210106;180000;1609952400;375.009696570333
20210106;181500;1609953300;375.009696570333
20210106;183000;1609954200;375.009696570333
20210106;184500;1609955100;375.009696570333
20210106;190000;1609956000;375.009696570333
20210106;191500;1609956900;1268.61225869849
20210106;193000;1609957800;2762.03023924144
20210106;194500;1609958700;375.009696570333
20210106;200000;1609959600;375.009696570333
20210106;201500;1609960500;375.009696570333
20210106;203000;1609961400;375.009696570333
20210106;204500;1609962300;1874.54824260731
20210106;210000;1609963200;1017.66907344332
20210106;211500;1609964100;439.275634257632
20210106;213000;1609965000;503.541571944931
20210106;214500;1609965900;375.009696570333
20210106;220000;1609966800;375.009696570333
20210106;221500;1609967700;375.009696570333
20210106;223000;1609968600;3969.31178293856
20210106;224500;1609969500;375.009696570333
20210106;230000;1609970400;375.009696570333
20210106;231500;1609971300;375.009696570333
20210106;233000;1609972200;375.009696570333
20210106;234500;1609973100;375.009696570333
20210107;000000;1609974000;375.557046954964
20210107;001500;1609974900;375.563196959286
20210107;003000;1609975800;375.563196959286
20210107;004500;1609976700;375.563196959286
20210107;010000;1609977600;375.563196959286
20210107;011500;1609978500;375.563196959286
20210107;013000;1609979400;375.563196959286
20210107;014500;1609980300;375.563196959286
20210107;020000;1609981200;375.563196959286
20210107;021500;1609982100;375.563196959286
20210107;023000;1609983000;375.563196959286
20210107;024500;1609983900;375.563196959286
20210107;030000;1609984800;375.563196959286
20210107;031500;1609985700;375.563196959286
20210107;033000;1609986600;375.563196959286
20210107;034500;1609987500;375.563196959286
20210107;040000;1609988400;375.563196959286
20210107;041500;1609989300;375.563196959286
20210107;043000;1609990200;375.563196959286
20210107;044500;1609991100;375.563196959286
20210107;050000;1609992000;375.563196959286
20210107;051500;1609992900;375.563196959286
20210107;053000;1609993800;10045.7721687091
20210107;054500;1609994700;375.563196959286
20210107;060000;1609995600;660.589560756998
20210107;061500;1609996500;8681.17014203241
20210107;063000;1609997400;8681.17014203241
20210107;064500;1609998300;12450.873663228
20210107;070000;1609999200;8624.47134923393
20210107;071500;1610000100;4237.21070647668
20210107;073000;1610001000;375.563196959286
20210107;074500;1610001900;375.563196959286
20210107;080000;1610002800;375.563196959286
20210107;081500;1610003700;571.710372045884
20210107;083000;1610004600;3464.8812045732
20210107;084500;1610005500;3432.70080866055
20210107;090000;1610006400;375.563196959286
20210107;091500;1610007300;375.563196959286
20210107;093000;1610008200;375.563196959286
20210107;094500;1610009100;375.563196959286
20210107;100000;1610010000;375.563196959286
20210107;101500;1610010900;375.563196959286
20210107;103000;1610011800;375.563196959286
20210107;104500;1610012700;375.563196959286
20210107;110000;1610013600;375.563196959286
20210107;111500;1610014500;375.563196959286
20210107;113000;1610015400;2122.4989750743
20210107;114500;1610016300;375.563196959286
20210107;120000;1610017200;375.563196959286
20210107;121500;1610018100;6443.8664262009
20210107;123000;1610019000;375.563196959286
20210107;124500;1610019900;375.563196959286
20210107;130000;1610020800;375.563196959286
20210107;131500;1610021700;1701.08902859918
20210107;133000;1610022600;375.563196959286
20210107;134500;1610023500;375.563196959286
20210107;140000;1610024400;375.563196959286
20210107;141500;1610025300;2177.6653680674
20210107;143000;1610026200;375.563196959286
20210107;144500;1610027100;375.563196959286
20210107;150000;1610028000;375.563196959286
20210107;151500;1610028900;375.563196959286
20210107;153000;1610029800;375.563196959286
20210107;154500;1610030700;375.563196959286
20210107;160000;1610031600;375.563196959286
20210107;161500;1610032500;375.563196959286
20210107;163000;1610033400;375.563196959286
20210107;164500;1610034300;375.563196959286
20210107;170000;1610035200;375.563196959286
20210107;171500;1610036100;375.563196959286
20210107;173000;1610037000;531.101777203737
20210107;174500;1610037900;3498.59400029121
20210107;180000;1610038800;674.381159005275
20210107;181500;1610039700;375.563196959286
20210107;183000;1610040600;597.761168737073
20210107;184500;1610041500;375.563196959286
20210107;190000;1610042400;375.563196959286
20210107;191500;1610043300;3636.50998277397
20210107;193000;1610044200;375.563196959286
20210107;194500;1610045100;375.563196959286
20210107;200000;1610046000;375.563196959286
20210107;201500;1610046900;375.563196959286
20210107;203000;1610047800;375.563196959286
20210107;204500;1610048700;4053.32272983299
20210107;210000;1610049600;375.563196959286
20210107;211500;1610050500;375.563196959286
20210107;213000;1610051400;375.563196959286
20210107;214500;1610052300;375.563196959286
20210107;220000;1610053200;375.563196959286
20210107;221500;1610054100;375.563196959286
20210107;223000;1610055000;2490.27492836167
20210107;224500;1610055900;375.563196959286
20210107;230000;1610056800;375.563196959286
20210107;231500;1610057700;375.563196959286
20210107;233000;1610058600;375.563196959286
20210107;234500;1610059500;375.563196959286
20210108;000000;1610060400;376.102568198813
20210108;001500;1610061300;376.108628549819
20210108;003000;1610062200;376.108628549819
20210108;004500;1610063100;376.108628549819
20210108;010000;1610064000;376.108628549819
20210108;011500;1610064900;376.108628549819
20210108;013000;1610065800;376.108628549819
20210108;014500;1610066700;376.108628549819
