#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: FAM --- climate region: TRY2010_6_Jahr.dat --- total domestic hot water energy demand: 3309 ---  Building TypeSFH_6 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de
#timestep_sec: 900
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_dhw;W;power;heating demand for water heating 
#simulated building;SFH_6
#climate region;TRY2010_6_Jahr.dat
#number of houses;1
#number of apartments;1
#number of occupants per apartment;4
#working pattern;FAM
#total number of occupants;4
#specific DHW demand per person;1655;kWh/p
YYYYMMDD;hhmmss;unixtimestamp;Q_dhw
20210102;233000;1609626600;161.579243383664
20210102;234500;1609627500;161.579243383664
20210103;000000;1609628400;161.829918941288
20210103;001500;1609629300;161.832735520587
20210103;003000;1609630200;161.832735520587
20210103;004500;1609631100;161.832735520587
20210103;010000;1609632000;161.832735520587
20210103;011500;1609632900;161.832735520587
20210103;013000;1609633800;161.832735520587
20210103;014500;1609634700;161.832735520587
20210103;020000;1609635600;161.832735520587
20210103;021500;1609636500;161.832735520587
20210103;023000;1609637400;161.832735520587
20210103;024500;1609638300;161.832735520587
20210103;030000;1609639200;161.832735520587
20210103;031500;1609640100;161.832735520587
20210103;033000;1609641000;161.832735520587
20210103;034500;1609641900;161.832735520587
20210103;040000;1609642800;161.832735520587
20210103;041500;1609643700;161.832735520587
20210103;043000;1609644600;161.832735520587
20210103;044500;1609645500;161.832735520587
20210103;050000;1609646400;161.832735520587
20210103;051500;1609647300;161.832735520587
20210103;053000;1609648200;1910.43503724347
20210103;054500;1609649100;350.706154870446
20210103;060000;1609650000;161.832735520587
20210103;061500;1609650900;161.832735520587
20210103;063000;1609651800;256.269445195517
20210103;064500;1609652700;6102.20640862098
20210103;070000;1609653600;161.832735520587
20210103;071500;1609654500;2934.00711630077
20210103;073000;1609655400;10397.5535260936
20210103;074500;1609656300;161.832735520587
20210103;080000;1609657200;2711.62389674368
20210103;081500;1609658100;161.832735520587
20210103;083000;1609659000;161.832735520587
20210103;084500;1609659900;161.832735520587
20210103;090000;1609660800;161.832735520587
20210103;091500;1609661700;161.832735520587
20210103;093000;1609662600;161.832735520587
20210103;094500;1609663500;161.832735520587
20210103;100000;1609664400;161.832735520587
20210103;101500;1609665300;161.832735520587
20210103;103000;1609666200;161.832735520587
20210103;104500;1609667100;161.832735520587
20210103;110000;1609668000;161.832735520587
20210103;111500;1609668900;161.832735520587
20210103;113000;1609669800;161.832735520587
20210103;114500;1609670700;637.062629368619
20210103;120000;1609671600;161.832735520587
20210103;121500;1609672500;161.832735520587
20210103;123000;1609673400;161.832735520587
20210103;124500;1609674300;161.832735520587
20210103;130000;1609675200;161.832735520587
20210103;131500;1609676100;161.832735520587
20210103;133000;1609677000;161.832735520587
20210103;134500;1609677900;161.832735520587
20210103;140000;1609678800;161.832735520587
20210103;141500;1609679700;161.832735520587
20210103;143000;1609680600;161.832735520587
20210103;144500;1609681500;161.832735520587
20210103;150000;1609682400;161.832735520587
20210103;151500;1609683300;1782.48852736131
20210103;153000;1609684200;161.832735520587
20210103;154500;1609685100;161.832735520587
20210103;160000;1609686000;161.832735520587
20210103;161500;1609686900;161.832735520587
20210103;163000;1609687800;161.832735520587
20210103;164500;1609688700;161.832735520587
20210103;170000;1609689600;161.832735520587
20210103;171500;1609690500;161.832735520587
20210103;173000;1609691400;161.832735520587
20210103;174500;1609692300;161.832735520587
20210103;180000;1609693200;161.832735520587
20210103;181500;1609694100;161.832735520587
20210103;183000;1609695000;161.832735520587
20210103;184500;1609695900;161.832735520587
20210103;190000;1609696800;161.832735520587
20210103;191500;1609697700;161.832735520587
20210103;193000;1609698600;161.832735520587
20210103;194500;1609699500;426.864791705067
20210103;200000;1609700400;161.832735520587
20210103;201500;1609701300;161.832735520587
20210103;203000;1609702200;161.832735520587
20210103;204500;1609703100;161.832735520587
20210103;210000;1609704000;381.169609604294
20210103;211500;1609704900;2135.86460227395
20210103;213000;1609705800;161.832735520587
20210103;214500;1609706700;161.832735520587
20210103;220000;1609707600;161.832735520587
20210103;221500;1609708500;161.832735520587
20210103;223000;1609709400;161.832735520587
20210103;224500;1609710300;161.832735520587
20210103;230000;1609711200;161.832735520587
20210103;231500;1609712100;161.832735520587
20210103;233000;1609713000;161.832735520587
20210103;234500;1609713900;161.832735520587
20210104;000000;1609714800;162.080132923459
20210104;001500;1609715700;162.082912669558
20210104;003000;1609716600;162.082912669558
20210104;004500;1609717500;162.082912669558
20210104;010000;1609718400;162.082912669558
20210104;011500;1609719300;162.082912669558
20210104;013000;1609720200;162.082912669558
20210104;014500;1609721100;162.082912669558
20210104;020000;1609722000;162.082912669558
20210104;021500;1609722900;162.082912669558
20210104;023000;1609723800;162.082912669558
20210104;024500;1609724700;162.082912669558
20210104;030000;1609725600;162.082912669558
20210104;031500;1609726500;162.082912669558
20210104;033000;1609727400;162.082912669558
20210104;034500;1609728300;162.082912669558
20210104;040000;1609729200;162.082912669558
20210104;041500;1609730100;162.082912669558
20210104;043000;1609731000;162.082912669558
20210104;044500;1609731900;162.082912669558
20210104;050000;1609732800;162.082912669558
20210104;051500;1609733700;1992.71580311262
20210104;053000;1609734600;162.082912669558
20210104;054500;1609735500;162.082912669558
20210104;060000;1609736400;162.082912669558
20210104;061500;1609737300;3091.09553737846
20210104;063000;1609738200;3091.09553737846
20210104;064500;1609739100;8399.93091966335
20210104;070000;1609740000;162.082912669558
20210104;071500;1609740900;162.082912669558
20210104;073000;1609741800;162.082912669558
20210104;074500;1609742700;5928.57651756521
20210104;080000;1609743600;162.082912669558
20210104;081500;1609744500;162.082912669558
20210104;083000;1609745400;162.082912669558
20210104;084500;1609746300;162.082912669558
20210104;090000;1609747200;162.082912669558
20210104;091500;1609748100;162.082912669558
20210104;093000;1609749000;162.082912669558
20210104;094500;1609749900;162.082912669558
20210104;100000;1609750800;162.082912669558
20210104;101500;1609751700;162.082912669558
20210104;103000;1609752600;162.082912669558
20210104;104500;1609753500;162.082912669558
20210104;110000;1609754400;162.082912669558
20210104;111500;1609755300;162.082912669558
20210104;113000;1609756200;162.082912669558
20210104;114500;1609757100;162.082912669558
20210104;120000;1609758000;162.082912669558
20210104;121500;1609758900;162.082912669558
20210104;123000;1609759800;162.082912669558
20210104;124500;1609760700;162.082912669558
20210104;130000;1609761600;162.082912669558
20210104;131500;1609762500;162.082912669558
20210104;133000;1609763400;741.783327976529
20210104;134500;1609764300;162.082912669558
20210104;140000;1609765200;162.082912669558
20210104;141500;1609766100;162.082912669558
20210104;143000;1609767000;162.082912669558
20210104;144500;1609767900;162.082912669558
20210104;150000;1609768800;162.082912669558
20210104;151500;1609769700;162.082912669558
20210104;153000;1609770600;162.082912669558
20210104;154500;1609771500;162.082912669558
20210104;160000;1609772400;162.082912669558
20210104;161500;1609773300;162.082912669558
20210104;163000;1609774200;162.082912669558
20210104;164500;1609775100;519.056326305956
20210104;170000;1609776000;162.082912669558
20210104;171500;1609776900;162.082912669558
20210104;173000;1609777800;162.082912669558
20210104;174500;1609778700;162.082912669558
20210104;180000;1609779600;162.082912669558
20210104;181500;1609780500;162.082912669558
20210104;183000;1609781400;162.082912669558
20210104;184500;1609782300;162.082912669558
20210104;190000;1609783200;162.082912669558
20210104;191500;1609784100;5663.13474845097
20210104;193000;1609785000;14001.6675644191
20210104;194500;1609785900;162.082912669558
20210104;200000;1609786800;162.082912669558
20210104;201500;1609787700;162.082912669558
20210104;203000;1609788600;162.082912669558
20210104;204500;1609789500;162.082912669558
20210104;210000;1609790400;162.082912669558
20210104;211500;1609791300;162.082912669558
20210104;213000;1609792200;162.082912669558
20210104;214500;1609793100;162.082912669558
20210104;220000;1609794000;162.082912669558
20210104;221500;1609794900;162.082912669558
20210104;223000;1609795800;162.082912669558
20210104;224500;1609796700;162.082912669558
20210104;230000;1609797600;162.082912669558
20210104;231500;1609798500;162.082912669558
20210104;233000;1609799400;162.082912669558
20210104;234500;1609800300;162.082912669558
20210105;000000;1609801200;162.326984949823
20210105;001500;1609802100;162.329727334994
20210105;003000;1609803000;162.329727334994
20210105;004500;1609803900;162.329727334994
20210105;010000;1609804800;162.329727334994
20210105;011500;1609805700;162.329727334994
20210105;013000;1609806600;162.329727334994
20210105;014500;1609807500;162.329727334994
20210105;020000;1609808400;162.329727334994
20210105;021500;1609809300;162.329727334994
20210105;023000;1609810200;162.329727334994
20210105;024500;1609811100;162.329727334994
20210105;030000;1609812000;162.329727334994
20210105;031500;1609812900;162.329727334994
20210105;033000;1609813800;162.329727334994
20210105;034500;1609814700;162.329727334994
20210105;040000;1609815600;162.329727334994
20210105;041500;1609816500;162.329727334994
20210105;043000;1609817400;162.329727334994
20210105;044500;1609818300;162.329727334994
20210105;050000;1609819200;162.329727334994
20210105;051500;1609820100;162.329727334994
20210105;053000;1609821000;162.329727334994
20210105;054500;1609821900;162.329727334994
20210105;060000;1609822800;162.329727334994
20210105;061500;1609823700;162.329727334994
20210105;063000;1609824600;162.329727334994
20210105;064500;1609825500;233.374772467389
20210105;070000;1609826400;162.329727334994
20210105;071500;1609827300;162.329727334994
20210105;073000;1609828200;162.329727334994
20210105;074500;1609829100;162.329727334994
20210105;080000;1609830000;162.329727334994
20210105;081500;1609830900;162.329727334994
20210105;083000;1609831800;1873.52221224428
20210105;084500;1609832700;162.329727334994
20210105;090000;1609833600;162.329727334994
20210105;091500;1609834500;162.329727334994
20210105;093000;1609835400;162.329727334994
20210105;094500;1609836300;162.329727334994
20210105;100000;1609837200;162.329727334994
20210105;101500;1609838100;162.329727334994
20210105;103000;1609839000;162.329727334994
20210105;104500;1609839900;162.329727334994
20210105;110000;1609840800;162.329727334994
20210105;111500;1609841700;162.329727334994
20210105;113000;1609842600;162.329727334994
20210105;114500;1609843500;162.329727334994
20210105;120000;1609844400;162.329727334994
20210105;121500;1609845300;162.329727334994
20210105;123000;1609846200;162.329727334994
20210105;124500;1609847100;162.329727334994
20210105;130000;1609848000;162.329727334994
20210105;131500;1609848900;162.329727334994
20210105;133000;1609849800;162.329727334994
20210105;134500;1609850700;162.329727334994
20210105;140000;1609851600;290.669163703191
20210105;141500;1609852500;162.329727334994
20210105;143000;1609853400;162.329727334994
20210105;144500;1609854300;162.329727334994
20210105;150000;1609855200;162.329727334994
20210105;151500;1609856100;162.329727334994
20210105;153000;1609857000;162.329727334994
20210105;154500;1609857900;162.329727334994
20210105;160000;1609858800;162.329727334994
20210105;161500;1609859700;162.329727334994
20210105;163000;1609860600;162.329727334994
20210105;164500;1609861500;162.329727334994
20210105;170000;1609862400;162.329727334994
20210105;171500;1609863300;162.329727334994
20210105;173000;1609864200;162.329727334994
20210105;174500;1609865100;162.329727334994
20210105;180000;1609866000;162.329727334994
20210105;181500;1609866900;162.329727334994
20210105;183000;1609867800;162.329727334994
20210105;184500;1609868700;162.329727334994
20210105;190000;1609869600;162.329727334994
20210105;191500;1609870500;162.329727334994
20210105;193000;1609871400;162.329727334994
20210105;194500;1609872300;235.666548116821
20210105;200000;1609873200;235.666548116821
20210105;201500;1609874100;162.329727334994
20210105;203000;1609875000;162.329727334994
20210105;204500;1609875900;162.329727334994
20210105;210000;1609876800;162.329727334994
20210105;211500;1609877700;162.329727334994
20210105;213000;1609878600;162.329727334994
20210105;214500;1609879500;162.329727334994
20210105;220000;1609880400;162.329727334994
20210105;221500;1609881300;162.329727334994
20210105;223000;1609882200;357.894582753199
20210105;224500;1609883100;162.329727334994
20210105;230000;1609884000;162.329727334994
20210105;231500;1609884900;162.329727334994
20210105;233000;1609885800;162.329727334994
20210105;234500;1609886700;162.329727334994
20210106;000000;1609887600;162.570428689729
20210106;001500;1609888500;162.573133199332
20210106;003000;1609889400;162.573133199332
20210106;004500;1609890300;162.573133199332
20210106;010000;1609891200;162.573133199332
20210106;011500;1609892100;162.573133199332
20210106;013000;1609893000;162.573133199332
20210106;014500;1609893900;162.573133199332
20210106;020000;1609894800;162.573133199332
20210106;021500;1609895700;162.573133199332
20210106;023000;1609896600;162.573133199332
20210106;024500;1609897500;162.573133199332
20210106;030000;1609898400;162.573133199332
20210106;031500;1609899300;162.573133199332
20210106;033000;1609900200;162.573133199332
20210106;034500;1609901100;162.573133199332
20210106;040000;1609902000;162.573133199332
20210106;041500;1609902900;162.573133199332
20210106;043000;1609903800;162.573133199332
20210106;044500;1609904700;162.573133199332
20210106;050000;1609905600;162.573133199332
20210106;051500;1609906500;162.573133199332
20210106;053000;1609907400;162.573133199332
20210106;054500;1609908300;162.573133199332
20210106;060000;1609909200;162.573133199332
20210106;061500;1609910100;162.573133199332
20210106;063000;1609911000;162.573133199332
20210106;064500;1609911900;162.573133199332
20210106;070000;1609912800;162.573133199332
20210106;071500;1609913700;162.573133199332
20210106;073000;1609914600;162.573133199332
20210106;074500;1609915500;162.573133199332
20210106;080000;1609916400;162.573133199332
20210106;081500;1609917300;162.573133199332
20210106;083000;1609918200;352.310663514215
20210106;084500;1609919100;162.573133199332
20210106;090000;1609920000;162.573133199332
20210106;091500;1609920900;162.573133199332
20210106;093000;1609921800;162.573133199332
20210106;094500;1609922700;419.636883948529
20210106;100000;1609923600;162.573133199332
20210106;101500;1609924500;162.573133199332
20210106;103000;1609925400;162.573133199332
20210106;104500;1609926300;257.441898356774
20210106;110000;1609927200;162.573133199332
20210106;111500;1609928100;162.573133199332
20210106;113000;1609929000;162.573133199332
20210106;114500;1609929900;162.573133199332
20210106;120000;1609930800;162.573133199332
20210106;121500;1609931700;162.573133199332
20210106;123000;1609932600;162.573133199332
20210106;124500;1609933500;1190.82813619612
20210106;130000;1609934400;162.573133199332
20210106;131500;1609935300;162.573133199332
20210106;133000;1609936200;162.573133199332
20210106;134500;1609937100;162.573133199332
20210106;140000;1609938000;162.573133199332
20210106;141500;1609938900;162.573133199332
20210106;143000;1609939800;162.573133199332
20210106;144500;1609940700;162.573133199332
20210106;150000;1609941600;162.573133199332
20210106;151500;1609942500;162.573133199332
20210106;153000;1609943400;162.573133199332
20210106;154500;1609944300;162.573133199332
20210106;160000;1609945200;162.573133199332
20210106;161500;1609946100;3357.5083210822
20210106;163000;1609947000;162.573133199332
20210106;164500;1609947900;162.573133199332
20210106;170000;1609948800;162.573133199332
20210106;171500;1609949700;162.573133199332
20210106;173000;1609950600;162.573133199332
20210106;174500;1609951500;162.573133199332
20210106;180000;1609952400;162.573133199332
20210106;181500;1609953300;162.573133199332
20210106;183000;1609954200;4523.47604769463
20210106;184500;1609955100;392.0943392254
20210106;190000;1609956000;162.573133199332
20210106;191500;1609956900;162.573133199332
20210106;193000;1609957800;1325.48057706474
20210106;194500;1609958700;162.573133199332
20210106;200000;1609959600;162.573133199332
20210106;201500;1609960500;162.573133199332
20210106;203000;1609961400;162.573133199332
20210106;204500;1609962300;162.573133199332
20210106;210000;1609963200;162.573133199332
20210106;211500;1609964100;456.3602769127
20210106;213000;1609965000;281.159089646134
20210106;214500;1609965900;162.573133199332
20210106;220000;1609966800;162.573133199332
20210106;221500;1609967700;162.573133199332
20210106;223000;1609968600;399.745046092936
20210106;224500;1609969500;4194.4956523906
20210106;230000;1609970400;273.508382778599
20210106;231500;1609971300;162.573133199332
20210106;233000;1609972200;162.573133199332
20210106;234500;1609973100;162.573133199332
20210107;000000;1609974000;162.810418975677
20210107;001500;1609974900;162.813085107995
20210107;003000;1609975800;162.813085107995
20210107;004500;1609976700;162.813085107995
20210107;010000;1609977600;162.813085107995
20210107;011500;1609978500;162.813085107995
20210107;013000;1609979400;162.813085107995
20210107;014500;1609980300;162.813085107995
20210107;020000;1609981200;162.813085107995
20210107;021500;1609982100;162.813085107995
20210107;023000;1609983000;162.813085107995
20210107;024500;1609983900;162.813085107995
20210107;030000;1609984800;162.813085107995
20210107;031500;1609985700;162.813085107995
20210107;033000;1609986600;162.813085107995
20210107;034500;1609987500;162.813085107995
20210107;040000;1609988400;162.813085107995
20210107;041500;1609989300;162.813085107995
20210107;043000;1609990200;162.813085107995
20210107;044500;1609991100;162.813085107995
20210107;050000;1609992000;162.813085107995
20210107;051500;1609992900;162.813085107995
20210107;053000;1609993800;162.813085107995
20210107;054500;1609994700;162.813085107995
20210107;060000;1609995600;385.011056885782
20210107;061500;1609996500;9476.73910211065
20210107;063000;1609997400;4861.15088835415
20210107;064500;1609998300;1814.74007529043
20210107;070000;1609999200;2862.90154215944
20210107;071500;1610000100;309.923466422943
20210107;073000;1610001000;3150.99270556788
20210107;074500;1610001900;162.813085107995
20210107;080000;1610002800;162.813085107995
20210107;081500;1610003700;162.813085107995
20210107;083000;1610004600;162.813085107995
20210107;084500;1610005500;162.813085107995
20210107;090000;1610006400;162.813085107995
20210107;091500;1610007300;438.645050073523
20210107;093000;1610008200;162.813085107995
20210107;094500;1610009100;162.813085107995
20210107;100000;1610010000;162.813085107995
20210107;101500;1610010900;162.813085107995
20210107;103000;1610011800;162.813085107995
20210107;104500;1610012700;162.813085107995
20210107;110000;1610013600;162.813085107995
20210107;111500;1610014500;231.771076349377
20210107;113000;1610015400;162.813085107995
20210107;114500;1610016300;1128.22496248734
20210107;120000;1610017200;162.813085107995
20210107;121500;1610018100;162.813085107995
20210107;123000;1610019000;162.813085107995
20210107;124500;1610019900;162.813085107995
20210107;130000;1610020800;162.813085107995
20210107;131500;1610021700;162.813085107995
20210107;133000;1610022600;162.813085107995
20210107;134500;1610023500;162.813085107995
20210107;140000;1610024400;162.813085107995
20210107;141500;1610025300;162.813085107995
20210107;143000;1610026200;162.813085107995
20210107;144500;1610027100;162.813085107995
20210107;150000;1610028000;162.813085107995
20210107;151500;1610028900;162.813085107995
20210107;153000;1610029800;162.813085107995
20210107;154500;1610030700;162.813085107995
20210107;160000;1610031600;162.813085107995
20210107;161500;1610032500;162.813085107995
20210107;163000;1610033400;162.813085107995
20210107;164500;1610034300;162.813085107995
20210107;170000;1610035200;162.813085107995
20210107;171500;1610036100;162.813085107995
20210107;173000;1610037000;162.813085107995
20210107;174500;1610037900;162.813085107995
20210107;180000;1610038800;162.813085107995
20210107;181500;1610039700;162.813085107995
20210107;183000;1610040600;162.813085107995
20210107;184500;1610041500;3744.03143024377
20210107;190000;1610042400;162.813085107995
20210107;191500;1610043300;162.813085107995
20210107;193000;1610044200;162.813085107995
20210107;194500;1610045100;162.813085107995
20210107;200000;1610046000;162.813085107995
20210107;201500;1610046900;162.813085107995
20210107;203000;1610047800;162.813085107995
20210107;204500;1610048700;162.813085107995
20210107;210000;1610049600;162.813085107995
20210107;211500;1610050500;162.813085107995
20210107;213000;1610051400;162.813085107995
20210107;214500;1610052300;162.813085107995
20210107;220000;1610053200;162.813085107995
20210107;221500;1610054100;162.813085107995
20210107;223000;1610055000;162.813085107995
20210107;224500;1610055900;346.70106175168
20210107;230000;1610056800;162.813085107995
20210107;231500;1610057700;162.813085107995
20210107;233000;1610058600;162.813085107995
20210107;234500;1610059500;162.813085107995
20210108;000000;1610060400;163.04691178813
20210108;001500;1610061300;163.049539054199
20210108;003000;1610062200;163.049539054199
20210108;004500;1610063100;163.049539054199
20210108;010000;1610064000;163.049539054199
20210108;011500;1610064900;163.049539054199
20210108;013000;1610065800;163.049539054199
20210108;014500;1610066700;163.049539054199
20210108;020000;1610067600;163.049539054199
20210108;021500;1610068500;163.049539054199
20210108;023000;1610069400;163.049539054199
