#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: FAM --- climate region: TRY2010_6_Jahr.dat --- total domestic hot water energy demand: 3380 ---  Building TypeSFH_2 ---  --- For more information contact our synPRO team oc-synpro@ise.fraunhofer.de
#timestep_sec: 900
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_dhw;W;power;heating demand for water heating 
#simulated building;SFH_2
#climate region;TRY2010_6_Jahr.dat
#number of houses;1
#number of apartments;1
#number of occupants per apartment;4
#working pattern;FAM
#total number of occupants;4
#specific DHW demand per person;1690;kWh/p
YYYYMMDD;hhmmss;unixtimestamp;Q_dhw
20210101;111500;1609496100;183.599776454043
20210101;113000;1609497000;183.599776454043
20210101;114500;1609497900;183.599776454043
20210101;120000;1609498800;183.599776454043
20210101;121500;1609499700;183.599776454043
20210101;123000;1609500600;183.599776454043
20210101;124500;1609501500;183.599776454043
20210101;130000;1609502400;315.697988094646
20210101;131500;1609503300;183.599776454043
20210101;133000;1609504200;183.599776454043
20210101;134500;1609505100;6964.64130733834
20210101;140000;1609506000;183.599776454043
20210101;141500;1609506900;183.599776454043
20210101;143000;1609507800;183.599776454043
20210101;144500;1609508700;183.599776454043
20210101;150000;1609509600;183.599776454043
20210101;151500;1609510500;183.599776454043
20210101;153000;1609511400;183.599776454043
20210101;154500;1609512300;183.599776454043
20210101;160000;1609513200;183.599776454043
20210101;161500;1609514100;183.599776454043
20210101;163000;1609515000;183.599776454043
20210101;164500;1609515900;183.599776454043
20210101;170000;1609516800;183.599776454043
20210101;171500;1609517700;183.599776454043
20210101;173000;1609518600;183.599776454043
20210101;174500;1609519500;183.599776454043
20210101;180000;1609520400;183.599776454043
20210101;181500;1609521300;183.599776454043
20210101;183000;1609522200;183.599776454043
20210101;184500;1609523100;183.599776454043
20210101;190000;1609524000;183.599776454043
20210101;191500;1609524900;183.599776454043
20210101;193000;1609525800;183.599776454043
20210101;194500;1609526700;1076.40148271467
20210101;200000;1609527600;183.599776454043
20210101;201500;1609528500;183.599776454043
20210101;203000;1609529400;183.599776454043
20210101;204500;1609530300;183.599776454043
20210101;210000;1609531200;183.599776454043
20210101;211500;1609532100;183.599776454043
20210101;213000;1609533000;183.599776454043
20210101;214500;1609533900;183.599776454043
20210101;220000;1609534800;183.599776454043
20210101;221500;1609535700;183.599776454043
20210101;223000;1609536600;183.599776454043
20210101;224500;1609537500;183.599776454043
20210101;230000;1609538400;183.599776454043
20210101;231500;1609539300;183.599776454043
20210101;233000;1609540200;183.599776454043
20210101;234500;1609541100;183.599776454043
20210102;000000;1609542000;183.888744262688
20210102;001500;1609542900;183.891991091999
20210102;003000;1609543800;183.891991091999
20210102;004500;1609544700;183.891991091999
20210102;010000;1609545600;183.891991091999
20210102;011500;1609546500;183.891991091999
20210102;013000;1609547400;183.891991091999
20210102;014500;1609548300;183.891991091999
20210102;020000;1609549200;183.891991091999
20210102;021500;1609550100;183.891991091999
20210102;023000;1609551000;183.891991091999
20210102;024500;1609551900;183.891991091999
20210102;030000;1609552800;183.891991091999
20210102;031500;1609553700;183.891991091999
20210102;033000;1609554600;183.891991091999
20210102;034500;1609555500;183.891991091999
20210102;040000;1609556400;183.891991091999
20210102;041500;1609557300;183.891991091999
20210102;043000;1609558200;183.891991091999
20210102;044500;1609559100;183.891991091999
20210102;050000;1609560000;366.386414766429
20210102;051500;1609560900;183.891991091999
20210102;053000;1609561800;183.891991091999
20210102;054500;1609562700;3128.13535970614
20210102;060000;1609563600;3128.13535970614
20210102;061500;1609564500;2747.93864371775
20210102;063000;1609565400;3362.33653675499
20210102;064500;1609566300;183.891991091999
20210102;070000;1609567200;183.891991091999
20210102;071500;1609568100;183.891991091999
20210102;073000;1609569000;183.891991091999
20210102;074500;1609569900;183.891991091999
20210102;080000;1609570800;183.891991091999
20210102;081500;1609571700;183.891991091999
20210102;083000;1609572600;183.891991091999
20210102;084500;1609573500;183.891991091999
20210102;090000;1609574400;183.891991091999
20210102;091500;1609575300;183.891991091999
20210102;093000;1609576200;183.891991091999
20210102;094500;1609577100;183.891991091999
20210102;100000;1609578000;183.891991091999
20210102;101500;1609578900;2866.56001910613
20210102;103000;1609579800;183.891991091999
20210102;104500;1609580700;183.891991091999
20210102;110000;1609581600;183.891991091999
20210102;111500;1609582500;183.891991091999
20210102;113000;1609583400;183.891991091999
20210102;114500;1609584300;183.891991091999
20210102;120000;1609585200;183.891991091999
20210102;121500;1609586100;183.891991091999
20210102;123000;1609587000;427.217889324572
20210102;124500;1609587900;1643.84738048744
20210102;130000;1609588800;183.891991091999
20210102;131500;1609589700;183.891991091999
20210102;133000;1609590600;183.891991091999
20210102;134500;1609591500;183.891991091999
20210102;140000;1609592400;183.891991091999
20210102;141500;1609593300;3164.63424444103
20210102;143000;1609594200;183.891991091999
20210102;144500;1609595100;183.891991091999
20210102;150000;1609596000;183.891991091999
20210102;151500;1609596900;183.891991091999
20210102;153000;1609597800;183.891991091999
20210102;154500;1609598700;183.891991091999
20210102;160000;1609599600;183.891991091999
20210102;161500;1609600500;183.891991091999
20210102;163000;1609601400;183.891991091999
20210102;164500;1609602300;3760.78269511084
20210102;170000;1609603200;10319.9364393427
20210102;171500;1609604100;6312.66305282495
20210102;173000;1609605000;183.891991091999
20210102;174500;1609605900;2674.94087424797
20210102;180000;1609606800;183.891991091999
20210102;181500;1609607700;3888.52879168294
20210102;183000;1609608600;183.891991091999
20210102;184500;1609609500;183.891991091999
20210102;190000;1609610400;183.891991091999
20210102;191500;1609611300;183.891991091999
20210102;193000;1609612200;183.891991091999
20210102;194500;1609613100;183.891991091999
20210102;200000;1609614000;183.891991091999
20210102;201500;1609614900;183.891991091999
20210102;203000;1609615800;183.891991091999
20210102;204500;1609616700;183.891991091999
20210102;210000;1609617600;6490.59511590752
20210102;211500;1609618500;183.891991091999
20210102;213000;1609619400;183.891991091999
20210102;214500;1609620300;183.891991091999
20210102;220000;1609621200;183.891991091999
20210102;221500;1609622100;183.891991091999
20210102;223000;1609623000;457.633626603644
20210102;224500;1609623900;183.891991091999
20210102;230000;1609624800;183.891991091999
20210102;231500;1609625700;183.891991091999
20210102;233000;1609626600;183.891991091999
20210102;234500;1609627500;183.891991091999
20210103;000000;1609628400;184.177282856239
20210103;001500;1609629300;184.18048838168
20210103;003000;1609630200;184.18048838168
20210103;004500;1609631100;184.18048838168
20210103;010000;1609632000;184.18048838168
20210103;011500;1609632900;184.18048838168
20210103;013000;1609633800;184.18048838168
20210103;014500;1609634700;184.18048838168
20210103;020000;1609635600;184.18048838168
20210103;021500;1609636500;184.18048838168
20210103;023000;1609637400;184.18048838168
20210103;024500;1609638300;184.18048838168
20210103;030000;1609639200;184.18048838168
20210103;031500;1609640100;184.18048838168
20210103;033000;1609641000;184.18048838168
20210103;034500;1609641900;184.18048838168
20210103;040000;1609642800;184.18048838168
20210103;041500;1609643700;184.18048838168
20210103;043000;1609644600;184.18048838168
20210103;044500;1609645500;184.18048838168
20210103;050000;1609646400;184.18048838168
20210103;051500;1609647300;312.126998263842
20210103;053000;1609648200;184.18048838168
20210103;054500;1609649100;184.18048838168
20210103;060000;1609650000;184.18048838168
20210103;061500;1609650900;452.258890039544
20210103;063000;1609651800;2060.72929998673
20210103;064500;1609652700;184.18048838168
20210103;070000;1609653600;184.18048838168
20210103;071500;1609654500;3556.48492741867
20210103;073000;1609655400;184.18048838168
20210103;074500;1609656300;7739.11726237603
20210103;080000;1609657200;1402.71867773561
20210103;081500;1609658100;184.18048838168
20210103;083000;1609659000;316.69651647392
20210103;084500;1609659900;184.18048838168
20210103;090000;1609660800;184.18048838168
20210103;091500;1609661700;184.18048838168
20210103;093000;1609662600;184.18048838168
20210103;094500;1609663500;184.18048838168
20210103;100000;1609664400;184.18048838168
20210103;101500;1609665300;184.18048838168
20210103;103000;1609666200;184.18048838168
20210103;104500;1609667100;184.18048838168
20210103;110000;1609668000;184.18048838168
20210103;111500;1609668900;1719.53860696763
20210103;113000;1609669800;184.18048838168
20210103;114500;1609670700;184.18048838168
20210103;120000;1609671600;184.18048838168
20210103;121500;1609672500;915.303401994036
20210103;123000;1609673400;184.18048838168
20210103;124500;1609674300;184.18048838168
20210103;130000;1609675200;184.18048838168
20210103;131500;1609676100;184.18048838168
20210103;133000;1609677000;184.18048838168
20210103;134500;1609677900;184.18048838168
20210103;140000;1609678800;184.18048838168
20210103;141500;1609679700;184.18048838168
20210103;143000;1609680600;184.18048838168
20210103;144500;1609681500;184.18048838168
20210103;150000;1609682400;184.18048838168
20210103;151500;1609683300;458.351580986314
20210103;153000;1609684200;184.18048838168
20210103;154500;1609685100;184.18048838168
20210103;160000;1609686000;184.18048838168
20210103;161500;1609686900;184.18048838168
20210103;163000;1609687800;184.18048838168
20210103;164500;1609688700;184.18048838168
20210103;170000;1609689600;184.18048838168
20210103;171500;1609690500;184.18048838168
20210103;173000;1609691400;184.18048838168
20210103;174500;1609692300;184.18048838168
20210103;180000;1609693200;184.18048838168
20210103;181500;1609694100;184.18048838168
20210103;183000;1609695000;1052.38894829635
20210103;184500;1609695900;184.18048838168
20210103;190000;1609696800;184.18048838168
20210103;191500;1609697700;184.18048838168
20210103;193000;1609698600;184.18048838168
20210103;194500;1609699500;184.18048838168
20210103;200000;1609700400;184.18048838168
20210103;201500;1609701300;184.18048838168
20210103;203000;1609702200;184.18048838168
20210103;204500;1609703100;184.18048838168
20210103;210000;1609704000;184.18048838168
20210103;211500;1609704900;184.18048838168
20210103;213000;1609705800;184.18048838168
20210103;214500;1609706700;435.503989935928
20210103;220000;1609707600;7472.56203345485
20210103;221500;1609708500;184.18048838168
20210103;223000;1609709400;184.18048838168
20210103;224500;1609710300;184.18048838168
20210103;230000;1609711200;184.18048838168
20210103;231500;1609712100;248.153743322761
20210103;233000;1609713000;184.18048838168
20210103;234500;1609713900;184.18048838168
20210104;000000;1609714800;184.4620493053
20210104;001500;1609715700;184.465212911184
20210104;003000;1609716600;184.465212911184
20210104;004500;1609717500;184.465212911184
20210104;010000;1609718400;184.465212911184
20210104;011500;1609719300;184.465212911184
20210104;013000;1609720200;184.465212911184
20210104;014500;1609721100;184.465212911184
20210104;020000;1609722000;184.465212911184
20210104;021500;1609722900;184.465212911184
20210104;023000;1609723800;184.465212911184
20210104;024500;1609724700;184.465212911184
20210104;030000;1609725600;184.465212911184
20210104;031500;1609726500;184.465212911184
20210104;033000;1609727400;184.465212911184
20210104;034500;1609728300;184.465212911184
20210104;040000;1609729200;184.465212911184
20210104;041500;1609730100;184.465212911184
20210104;043000;1609731000;184.465212911184
20210104;044500;1609731900;184.465212911184
20210104;050000;1609732800;184.465212911184
20210104;051500;1609733700;184.465212911184
20210104;053000;1609734600;184.465212911184
20210104;054500;1609735500;184.465212911184
20210104;060000;1609736400;184.465212911184
20210104;061500;1609737300;184.465212911184
20210104;063000;1609738200;379.732721225111
20210104;064500;1609739100;379.732721225111
20210104;070000;1609740000;184.465212911184
20210104;071500;1609740900;184.465212911184
20210104;073000;1609741800;184.465212911184
20210104;074500;1609742700;250.825655189745
20210104;080000;1609743600;184.465212911184
20210104;081500;1609744500;184.465212911184
20210104;083000;1609745400;184.465212911184
20210104;084500;1609746300;184.465212911184
20210104;090000;1609747200;184.465212911184
20210104;091500;1609748100;184.465212911184
20210104;093000;1609749000;184.465212911184
20210104;094500;1609749900;184.465212911184
20210104;100000;1609750800;184.465212911184
20210104;101500;1609751700;184.465212911184
20210104;103000;1609752600;184.465212911184
20210104;104500;1609753500;184.465212911184
20210104;110000;1609754400;184.465212911184
20210104;111500;1609755300;184.465212911184
20210104;113000;1609756200;184.465212911184
20210104;114500;1609757100;184.465212911184
20210104;120000;1609758000;184.465212911184
20210104;121500;1609758900;184.465212911184
20210104;123000;1609759800;184.465212911184
20210104;124500;1609760700;184.465212911184
20210104;130000;1609761600;184.465212911184
20210104;131500;1609762500;184.465212911184
20210104;133000;1609763400;184.465212911184
20210104;134500;1609764300;184.465212911184
20210104;140000;1609765200;184.465212911184
20210104;141500;1609766100;184.465212911184
20210104;143000;1609767000;184.465212911184
20210104;144500;1609767900;184.465212911184
20210104;150000;1609768800;184.465212911184
20210104;151500;1609769700;184.465212911184
20210104;153000;1609770600;184.465212911184
20210104;154500;1609771500;184.465212911184
20210104;160000;1609772400;184.465212911184
20210104;161500;1609773300;184.465212911184
20210104;163000;1609774200;184.465212911184
20210104;164500;1609775100;184.465212911184
20210104;170000;1609776000;184.465212911184
20210104;171500;1609776900;184.465212911184
20210104;173000;1609777800;184.465212911184
20210104;174500;1609778700;184.465212911184
20210104;180000;1609779600;184.465212911184
20210104;181500;1609780500;184.465212911184
20210104;183000;1609781400;184.465212911184
20210104;184500;1609782300;184.465212911184
20210104;190000;1609783200;184.465212911184
20210104;191500;1609784100;184.465212911184
20210104;193000;1609785000;184.465212911184
20210104;194500;1609785900;3314.84745556882
20210104;200000;1609786800;184.465212911184
20210104;201500;1609787700;184.465212911184
20210104;203000;1609788600;184.465212911184
20210104;204500;1609789500;184.465212911184
20210104;210000;1609790400;184.465212911184
20210104;211500;1609791300;184.465212911184
20210104;213000;1609792200;184.465212911184
20210104;214500;1609793100;184.465212911184
20210104;220000;1609794000;184.465212911184
20210104;221500;1609794900;184.465212911184
20210104;223000;1609795800;184.465212911184
20210104;224500;1609796700;8010.42081955529
20210104;230000;1609797600;184.465212911184
20210104;231500;1609798500;184.465212911184
20210104;233000;1609799400;184.465212911184
20210104;234500;1609800300;184.465212911184
20210105;000000;1609801200;184.742989540461
20210105;001500;1609802100;184.746110626183
20210105;003000;1609803000;184.746110626183
20210105;004500;1609803900;184.746110626183
20210105;010000;1609804800;184.746110626183
20210105;011500;1609805700;184.746110626183
20210105;013000;1609806600;184.746110626183
20210105;014500;1609807500;184.746110626183
20210105;020000;1609808400;184.746110626183
20210105;021500;1609809300;184.746110626183
20210105;023000;1609810200;184.746110626183
20210105;024500;1609811100;184.746110626183
20210105;030000;1609812000;184.746110626183
20210105;031500;1609812900;184.746110626183
20210105;033000;1609813800;184.746110626183
20210105;034500;1609814700;184.746110626183
20210105;040000;1609815600;184.746110626183
20210105;041500;1609816500;184.746110626183
20210105;043000;1609817400;184.746110626183
20210105;044500;1609818300;184.746110626183
20210105;050000;1609819200;184.746110626183
20210105;051500;1609820100;184.746110626183
20210105;053000;1609821000;184.746110626183
20210105;054500;1609821900;3912.7011670357
20210105;060000;1609822800;184.746110626183
20210105;061500;1609823700;334.475453055745
20210105;063000;1609824600;184.746110626183
20210105;064500;1609825500;184.746110626183
20210105;070000;1609826400;184.746110626183
20210105;071500;1609827300;273.361435737557
20210105;073000;1609828200;184.746110626183
20210105;074500;1609829100;184.746110626183
20210105;080000;1609830000;184.746110626183
20210105;081500;1609830900;184.746110626183
20210105;083000;1609831800;184.746110626183
20210105;084500;1609832700;184.746110626183
20210105;090000;1609833600;184.746110626183
20210105;091500;1609834500;184.746110626183
20210105;093000;1609835400;184.746110626183
20210105;094500;1609836300;184.746110626183
20210105;100000;1609837200;184.746110626183
20210105;101500;1609838100;184.746110626183
20210105;103000;1609839000;184.746110626183
20210105;104500;1609839900;184.746110626183
20210105;110000;1609840800;707.270958696697
20210105;111500;1609841700;355.865359117111
20210105;113000;1609842600;184.746110626183
20210105;114500;1609843500;184.746110626183
20210105;120000;1609844400;184.746110626183
20210105;121500;1609845300;2494.85596525372
20210105;123000;1609846200;184.746110626183
20210105;124500;1609847100;184.746110626183
20210105;130000;1609848000;184.746110626183
20210105;131500;1609848900;505.594701546674
20210105;133000;1609849800;184.746110626183
20210105;134500;1609850700;184.746110626183
20210105;140000;1609851600;184.746110626183
20210105;141500;1609852500;184.746110626183
20210105;143000;1609853400;184.746110626183
20210105;144500;1609854300;184.746110626183
20210105;150000;1609855200;184.746110626183
20210105;151500;1609856100;184.746110626183
20210105;153000;1609857000;184.746110626183
20210105;154500;1609857900;184.746110626183
20210105;160000;1609858800;184.746110626183
20210105;161500;1609859700;184.746110626183
20210105;163000;1609860600;184.746110626183
20210105;164500;1609861500;184.746110626183
20210105;170000;1609862400;184.746110626183
20210105;171500;1609863300;184.746110626183
20210105;173000;1609864200;184.746110626183
20210105;174500;1609865100;184.746110626183
20210105;180000;1609866000;184.746110626183
20210105;181500;1609866900;184.746110626183
20210105;183000;1609867800;184.746110626183
20210105;184500;1609868700;374.199564312568
20210105;190000;1609869600;184.746110626183
20210105;191500;1609870500;184.746110626183
20210105;193000;1609871400;184.746110626183
20210105;194500;1609872300;184.746110626183
20210105;200000;1609873200;184.746110626183
20210105;201500;1609874100;184.746110626183
20210105;203000;1609875000;184.746110626183
20210105;204500;1609875900;184.746110626183
20210105;210000;1609876800;184.746110626183
20210105;211500;1609877700;184.746110626183
20210105;213000;1609878600;184.746110626183
20210105;214500;1609879500;184.746110626183
20210105;220000;1609880400;184.746110626183
20210105;221500;1609881300;184.746110626183
20210105;223000;1609882200;184.746110626183
20210105;224500;1609883100;184.746110626183
20210105;230000;1609884000;184.746110626183
20210105;231500;1609884900;184.746110626183
20210105;233000;1609885800;184.746110626183
20210105;234500;1609886700;184.746110626183
20210106;000000;1609887600;185.02005083319
20210106;001500;1609888500;185.023128813044
20210106;003000;1609889400;185.023128813044
20210106;004500;1609890300;185.023128813044
20210106;010000;1609891200;185.023128813044
20210106;011500;1609892100;185.023128813044
20210106;013000;1609893000;185.023128813044
20210106;014500;1609893900;185.023128813044
20210106;020000;1609894800;185.023128813044
20210106;021500;1609895700;185.023128813044
20210106;023000;1609896600;185.023128813044
20210106;024500;1609897500;185.023128813044
20210106;030000;1609898400;185.023128813044
20210106;031500;1609899300;185.023128813044
20210106;033000;1609900200;185.023128813044
20210106;034500;1609901100;185.023128813044
20210106;040000;1609902000;185.023128813044
20210106;041500;1609902900;185.023128813044
20210106;043000;1609903800;185.023128813044
20210106;044500;1609904700;185.023128813044
20210106;050000;1609905600;185.023128813044
20210106;051500;1609906500;185.023128813044
20210106;053000;1609907400;185.023128813044
20210106;054500;1609908300;185.023128813044
20210106;060000;1609909200;185.023128813044
20210106;061500;1609910100;2801.56487751022
20210106;063000;1609911000;185.023128813044
20210106;064500;1609911900;368.640093633899
20210106;070000;1609912800;185.023128813044
20210106;071500;1609913700;4316.40483728227
20210106;073000;1609914600;185.023128813044
20210106;074500;1609915500;185.023128813044
20210106;080000;1609916400;185.023128813044
20210106;081500;1609917300;185.023128813044
20210106;083000;1609918200;185.023128813044
20210106;084500;1609919100;185.023128813044
20210106;090000;1609920000;185.023128813044
20210106;091500;1609920900;185.023128813044
20210106;093000;1609921800;185.023128813044
20210106;094500;1609922700;185.023128813044
20210106;100000;1609923600;6969.66997894362
20210106;101500;1609924500;185.023128813044
20210106;103000;1609925400;185.023128813044
20210106;104500;1609926300;185.023128813044
20210106;110000;1609927200;3049.44778001837
20210106;111500;1609928100;5252.85135786863
20210106;113000;1609929000;4200.11409289573
20210106;114500;1609929900;185.023128813044
20210106;120000;1609930800;368.640093633899
20210106;121500;1609931700;185.023128813044
20210106;123000;1609932600;6330.07088481764
20210106;124500;1609933500;4102.18504499127
20210106;130000;1609934400;185.023128813044
20210106;131500;1609935300;185.023128813044
20210106;133000;1609936200;185.023128813044
20210106;134500;1609937100;185.023128813044
20210106;140000;1609938000;185.023128813044
20210106;141500;1609938900;185.023128813044
20210106;143000;1609939800;185.023128813044
20210106;144500;1609940700;185.023128813044
20210106;150000;1609941600;185.023128813044
20210106;151500;1609942500;185.023128813044
20210106;153000;1609943400;185.023128813044
20210106;154500;1609944300;185.023128813044
20210106;160000;1609945200;185.023128813044
20210106;161500;1609946100;185.023128813044
20210106;163000;1609947000;185.023128813044
20210106;164500;1609947900;185.023128813044
20210106;170000;1609948800;185.023128813044
20210106;171500;1609949700;185.023128813044
20210106;173000;1609950600;185.023128813044
20210106;174500;1609951500;2192.56861085439
20210106;180000;1609952400;185.023128813044
20210106;181500;1609953300;185.023128813044
20210106;183000;1609954200;185.023128813044
20210106;184500;1609955100;185.023128813044
20210106;190000;1609956000;185.023128813044
20210106;191500;1609956900;185.023128813044
20210106;193000;1609957800;185.023128813044
20210106;194500;1609958700;185.023128813044
20210106;200000;1609959600;185.023128813044
20210106;201500;1609960500;185.023128813044
20210106;203000;1609961400;185.023128813044
20210106;204500;1609962300;185.023128813044
20210106;210000;1609963200;185.023128813044
20210106;211500;1609964100;185.023128813044
20210106;213000;1609965000;313.555004187642
20210106;214500;1609965900;185.023128813044
20210106;220000;1609966800;185.023128813044
20210106;221500;1609967700;185.023128813044
20210106;223000;1609968600;185.023128813044
20210106;224500;1609969500;185.023128813044
20210106;230000;1609970400;185.023128813044
20210106;231500;1609971300;185.023128813044
20210106;233000;1609972200;185.023128813044
20210106;234500;1609973100;185.023128813044
20210107;000000;1609974000;185.293181778735
20210107;001500;1609974900;185.29621608172
20210107;003000;1609975800;356.924994282493
20210107;004500;1609976700;185.29621608172
20210107;010000;1609977600;185.29621608172
20210107;011500;1609978500;185.29621608172
20210107;013000;1609979400;185.29621608172
20210107;014500;1609980300;185.29621608172
20210107;020000;1609981200;185.29621608172
20210107;021500;1609982100;185.29621608172
20210107;023000;1609983000;185.29621608172
20210107;024500;1609983900;185.29621608172
20210107;030000;1609984800;185.29621608172
20210107;031500;1609985700;185.29621608172
20210107;033000;1609986600;185.29621608172
20210107;034500;1609987500;185.29621608172
20210107;040000;1609988400;185.29621608172
20210107;041500;1609989300;185.29621608172
20210107;043000;1609990200;185.29621608172
20210107;044500;1609991100;185.29621608172
20210107;050000;1609992000;185.29621608172
20210107;051500;1609992900;185.29621608172
20210107;053000;1609993800;185.29621608172
20210107;054500;1609994700;1955.21799127719
20210107;060000;1609995600;4989.369605898
20210107;061500;1609996500;1504.69244850016
20210107;063000;1609997400;2330.65594359138
20210107;064500;1609998300;185.29621608172
20210107;070000;1609999200;185.29621608172
20210107;071500;1610000100;2437.92392996686
20210107;073000;1610001000;185.29621608172
20210107;074500;1610001900;185.29621608172
20210107;080000;1610002800;1641.07603117756
20210107;081500;1610003700;185.29621608172
20210107;083000;1610004600;185.29621608172
20210107;084500;1610005500;185.29621608172
20210107;090000;1610006400;185.29621608172
20210107;091500;1610007300;185.29621608172
20210107;093000;1610008200;185.29621608172
20210107;094500;1610009100;185.29621608172
20210107;100000;1610010000;185.29621608172
20210107;101500;1610010900;185.29621608172
20210107;103000;1610011800;185.29621608172
20210107;104500;1610012700;185.29621608172
20210107;110000;1610013600;185.29621608172
20210107;111500;1610014500;185.29621608172
20210107;113000;1610015400;185.29621608172
20210107;114500;1610016300;185.29621608172
20210107;120000;1610017200;185.29621608172
20210107;121500;1610018100;185.29621608172
20210107;123000;1610019000;185.29621608172
20210107;124500;1610019900;185.29621608172
20210107;130000;1610020800;1190.55048840053
20210107;131500;1610021700;185.29621608172
20210107;133000;1610022600;185.29621608172
20210107;134500;1610023500;185.29621608172
20210107;140000;1610024400;185.29621608172
20210107;141500;1610025300;185.29621608172
20210107;143000;1610026200;185.29621608172
20210107;144500;1610027100;185.29621608172
20210107;150000;1610028000;185.29621608172
20210107;151500;1610028900;185.29621608172
20210107;153000;1610029800;185.29621608172
20210107;154500;1610030700;185.29621608172
20210107;160000;1610031600;185.29621608172
20210107;161500;1610032500;185.29621608172
20210107;163000;1610033400;185.29621608172
20210107;164500;1610034300;185.29621608172
20210107;170000;1610035200;323.212198564484
20210107;171500;1610036100;185.29621608172
20210107;173000;1610037000;185.29621608172
20210107;174500;1610037900;185.29621608172
20210107;180000;1610038800;185.29621608172
20210107;181500;1610039700;185.29621608172
20210107;183000;1610040600;185.29621608172
20210107;184500;1610041500;185.29621608172
20210107;190000;1610042400;185.29621608172
20210107;191500;1610043300;1656.4000292312
20210107;193000;1610044200;185.29621608172
20210107;194500;1610045100;185.29621608172
20210107;200000;1610046000;185.29621608172
20210107;201500;1610046900;185.29621608172
20210107;203000;1610047800;185.29621608172
20210107;204500;1610048700;185.29621608172
20210107;210000;1610049600;185.29621608172
20210107;211500;1610050500;185.29621608172
20210107;213000;1610051400;185.29621608172
20210107;214500;1610052300;185.29621608172
20210107;220000;1610053200;185.29621608172
20210107;221500;1610054100;185.29621608172
20210107;223000;1610055000;185.29621608172
20210107;224500;1610055900;378.378591557589
20210107;230000;1610056800;6557.01460678541
20210107;231500;1610057700;185.29621608172
20210107;233000;1610058600;185.29621608172
20210107;234500;1610059500;185.29621608172
20210108;000000;1610060400;185.562332278825
20210108;001500;1610061300;185.565322348456
20210108;003000;1610062200;185.565322348456
20210108;004500;1610063100;185.565322348456
20210108;010000;1610064000;185.565322348456
20210108;011500;1610064900;185.565322348456
20210108;013000;1610065800;185.565322348456
20210108;014500;1610066700;185.565322348456
20210108;020000;1610067600;185.565322348456
20210108;021500;1610068500;185.565322348456
